Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
1,kung fu panda,2008,pg,action,"mark osborne, john stevenson",7.75,100.0
2,kung fu panda 2,2011,pg,comedy,jennifer yuh nelson,7.3,82.19999999999999
3,kung fu panda 3,2016,pg,comedy,"alessandro carloni, jennifer yuh nelson",7.324999999999999,79.45
4,the karate kid,2010,pg,action,harald zwart,6.375,78.69
5,hercules,2014,pg-13,action,brett ratner,5.575,78.42
6,jumanji the next level,2019,pg-13,fantasy,jake kasdan,6.65,77.63
7,mr  mrs smith,2005,pg-13,drama,doug liman,6.175,77.57
8,wanted,2008,r,action,timur bekmambetov,6.675,76.58
9,salt,2010,pg-13,thriller,phillip noyce,6.4,76.31
10,original sin,2001,r,mystery,michael cristofer,4.15,76.25999999999999
11,gone in sixty seconds,2000,pg-13,thriller,dominic sena,4.75,76.22
12,the tourist,2010,pg-13,thriller,florian henckel von donnersmarck,4.475,76.22
13,dracula untold,2014,pg-13,action,gary shore,4.800000000000001,76.19
14,ip man 4 the finale,2019,nr,drama,wilson yip,7.25,76.19
15,how to train your dragon,2010,pg,fantasy,"dean deblois, chris sanders",8.325,76.14999999999999
16,immortals,2011,r,drama,tarsem singh,5.375,75.89
17,ant man,2015,pg-13,science fiction,peyton reed,7.25,75.81
18,hop,2011,pg,comedy,tim hill,4.45,75.8
19,pirates of the caribbean the curse of the black pearl,2003,pg-13,action,gore verbinski,7.525,75.77000000000001
20,harry potter and the prisoner of azkaban,2004,pg,fantasy,alfonso cuarón,8.275,75.75
21,thor,2011,pg-13,action,kenneth branagh,6.8,75.74
22,ant man and the wasp,2018,pg-13,action,peyton reed,7.4,75.72
23,kingsman the golden circle,2017,r,action,matthew vaughn,5.8,75.72
24,the expendables 2,2012,r,thriller,simon west,6.199999999999999,75.68
25,shark tale,2004,pg,action,"bibo bergeron, vicky jenson, rob letterman",5.075,75.67
26,wreck it ralph,2012,pg,comedy,rich moore,7.725,75.64999999999999
27,free guy,2021,pg-13,science fiction,shawn levy,7.2,75.62
28,ice age the meltdown,2006,pg,comedy,carlos saldanha,6.25,75.61
29,divergent,2014,pg-13,action,neil burger,5.6,75.58
30,ferdinand,2017,pg,comedy,carlos saldanha,6.675,75.51
31,the bounty hunter,2010,pg-13,romance,andy tennant,3.725,75.5
32,the lost world jurassic park,1997,pg-13,action,steven spielberg,6.075,75.49
33,puss in boots,2011,pg,comedy,chris miller,7.074999999999999,75.48
34,percy jackson  the olympians the lightning thief,2010,pg,fantasy,chris columbus,5.4,75.44999999999999
35,how to train your dragon 2,2014,pg,fantasy,dean deblois,8.1,75.44
36,rambo iii,1988,r,war,peter macdonald,4.925,75.44
37,megamind,2010,pg,action,tom mcgrath,6.975,75.4
38,eat pray love,2010,pg-13,romance,ryan murphy,5.125,75.38
39,cars,2006,g,comedy,"john lasseter, joe ranft",7.225,75.38
40,london has fallen,2016,r,thriller,babak najafi,4.425,75.37
41,bridget jones the edge of reason,2004,r,romance,beeban kidron,4.800000000000001,75.35
42,sherlock holmes,2009,pg-13,action,guy ritchie,6.85,75.33999999999999
43,power rangers,2017,pg-13,science fiction,dean israelite,5.425,75.32
44,die hard with a vengeance,1995,r,thriller,john mctiernan,6.65,75.24
45,iron man,2008,pg-13,action,jon favreau,8.2,75.22999999999999
46,oblivion,2013,pg-13,action,joseph kosinski,6.075,75.22999999999999
47,the martian,2015,pg-13,science fiction,ridley scott,8.2,75.22999999999999
48,priest,2011,pg-13,fantasy,scott stewart,4.275,75.2
49,are we there yet,2005,pg,romance,brian levant,3.55,75.2
50,tropic thunder,2008,r,comedy,ben stiller,7.274999999999999,75.2
51,deep impact,1998,pg-13,action,mimi leder,5.225,75.19
52,entrapment,1999,pg-13,mystery,jon amiel,5.475,75.17
53,daddys home,2015,pg-13,comedy,sean anders,4.95,75.17
54,trolls,2016,pg,fantasy,"mike mitchell, walt dohrn",6.525,75.17
55,a bugs life,1998,g,comedy,"john lasseter, andrew stanton",7.775,75.14
56,mission impossible   rogue nation,2015,pg-13,action,christopher mcquarrie,7.875,75.13
57,planet of the apes,2001,pg-13,action,tim burton,5.2,75.11
58,captain america the winter soldier,2014,pg-13,science fiction,"anthony russo, joe russo",7.85,75.11
59,ace ventura when nature calls,1995,pg-13,comedy,steve oedekerk,4.825,75.09
60,moana,2016,pg,comedy,"ron clements, john musker, don hall",8.2,75.08
61,rush hour 2,2001,pg-13,comedy,brett ratner,5.825,75.07000000000001
62,resident evil retribution,2012,r,horror,paul w.s. anderson,4.45,75.05
63,the mummy returns,2001,pg-13,fantasy,stephen sommers,5.55,75.05
64,mission impossible,1996,pg-13,thriller,brian de palma,6.65,75.03
65,mr deeds,2002,pg-13,romance,steven brill,4.075,75.03
66,big mommas house 2,2006,pg-13,crime,john whitesell,3.625,75.02
67,inside out,2015,pg,comedy,"pete docter, ronnie del carmen",8.8,75.02
68,the flintstones,1994,pg,comedy,brian levant,4.1,75.01
69,mission impossible   fallout,2018,pg-13,action,christopher mcquarrie,8.375,74.98
70,national treasure,2004,pg,action,jon turteltaub,5.525,74.98
71,jason bourne,2016,pg-13,action,paul greengrass,6.075,74.97
72,case 39,2009,r,mystery,christian alvart,4.3,74.96000000000001
73,the angry birds movie,2016,pg,comedy,"clay kaytis, fergal reilly",5.3,74.96000000000001
74,journey 2 the mysterious island,2012,pg,science fiction,brad peyton,5.125,74.94
75,the tuxedo,2002,pg-13,science fiction,kevin donovan,4.050000000000001,74.92
76,hotel transylvania 2,2015,pg,fantasy,genndy tartakovsky,5.875,74.92
77,alien covenant,2017,r,thriller,ridley scott,6.4,74.92
78,bruce almighty,2003,pg-13,comedy,tom shadyac,5.725,74.91
79,hansel  gretel witch hunters,2013,r,horror,tommy wirkola,4.05,74.9
80,the greatest showman,2017,pg,drama,michael gracey,6.45,74.89
81,maze runner the scorch trials,2015,pg-13,action,wes ball,5.55,74.88
82,season of the witch,2011,pg-13,fantasy,dominic sena,3.7,74.88
83,spider man,2002,pg-13,action,sam raimi,7.75,74.88
84,valentines day,2010,pg-13,comedy,garry marshall,4.2,74.87
85,big daddy,1999,pg-13,comedy,dennis dugan,5.225,74.87
86,lucy,2014,r,action,luc besson,6.425,74.86
87,rambo first blood part ii,1985,r,action,george p. cosmatos,5.275,74.85000000000001
88,the hunger games catching fire,2013,pg-13,action,francis lawrence,7.875,74.83999999999999
89,the mask of zorro,1998,pg-13,action,martin campbell,7.025,74.83999999999999
90,hotel transylvania 3 summer vacation,2018,pg,fantasy,genndy tartakovsky,6.2,74.83999999999999
91,live free or die hard,2007,pg-13,thriller,len wiseman,7.199999999999999,74.83
92,ghost rider spirit of vengeance,2011,pg-13,fantasy,"mark neveldine, brian taylor",3.625,74.83
93,jurassic park iii,2001,pg-13,science fiction,joe johnston,5.3,74.83
94,2 fast 2 furious,2003,pg-13,action,john singleton,4.975,74.83
95,what lies beneath,2000,pg-13,drama,robert zemeckis,5.7,74.83
96,bad boys for life,2020,r,crime,"adil el arbi, bilall fallah",6.775,74.82
97,sex and the city,2008,r,comedy,michael patrick king,5.65,74.8
98,i am number four,2011,pg-13,science fiction,d.j. caruso,4.775,74.8
99,jaws 3 d,1983,pg,horror,joe alves,3.0,74.8
100,meet the fockers,2004,pg-13,comedy,jay roach,5.1,74.79
101,wonder woman,2017,pg-13,fantasy,patty jenkins,7.85,74.79
102,planes,2013,pg,comedy,klay hall,4.525,74.79
103,eraser,1996,r,mystery,chuck russell,5.55,74.78
104,spawn,1997,pg-13,horror,mark a.z. dippé,3.925,74.78
105,the day after tomorrow,2004,pg-13,action,roland emmerich,5.55,74.77000000000001
106,the sum of all fears,2002,pg-13,drama,phil alden robinson,5.8,74.77000000000001
107,charlies angels,2000,pg-13,action,mcg,5.85,74.77000000000001
108,ted 2,2015,r,comedy,seth macfarlane,5.475,74.75
109,war of the worlds,2005,pg-13,science fiction,steven spielberg,6.975,74.75
110,shazam,2019,pg-13,comedy,david f. sandberg,7.525,74.74
111,star wars episode iii   revenge of the sith,2005,pg-13,action,george lucas,7.449999999999999,74.74
112,sonic the hedgehog,2020,pg,action,jeff fowler,6.225,74.74
113,miss congeniality,2000,pg-13,comedy,donald petrie,5.3,74.74
114,transformers,2007,pg-13,science fiction,michael bay,6.425,74.72999999999999
115,the final destination,2009,r,horror,david r. ellis,4.125,74.72999999999999
116,war for the planet of the apes,2017,pg-13,war,matt reeves,8.05,74.72
117,prometheus,2012,r,science fiction,ridley scott,6.825,74.72
118,john wick chapter 2,2017,r,crime,chad stahelski,7.775,74.71
119,sherlock holmes a game of shadows,2011,pg-13,action,guy ritchie,6.325,74.71
120,ransom,1996,r,action,ron howard,6.7,74.71
121,rio 2,2014,g,comedy,carlos saldanha,5.675,74.7
122,star wars episode ii   attack of the clones,2002,pg,action,george lucas,6.275,74.7
123,wall·e,2008,g,science fiction,andrew stanton,8.875,74.69
124,batman begins,2005,pg-13,action,christopher nolan,7.85,74.69
125,fast  furious,2009,pg-13,action,justin lin,5.175,74.69
126,elysium,2013,r,action,neill blomkamp,6.4,74.69
127,rio,2011,g,comedy,carlos saldanha,6.775,74.68
128,max payne,2008,pg-13,crime,john moore,3.85,74.67
129,guardians of the galaxy,2014,pg-13,science fiction,james gunn,8.175,74.67
130,raya and the last dragon,2021,pg,fantasy,"don hall, carlos lópez estrada, paul briggs",7.95,74.65
131,charlie and the chocolate factory,2005,pg,fantasy,tim burton,7.300000000000001,74.64
132,tomb raider,2018,pg-13,fantasy,roar uthaug,5.675,74.64
133,inferno,2016,pg-13,mystery,ron howard,4.7,74.64
134,robin hood prince of thieves,1991,pg-13,drama,kevin reynolds,6.0,74.64
135,ratatouille,2007,g,comedy,"brad bird, jan pinkava",8.775,74.63
136,hitch,2005,pg-13,comedy,andy tennant,6.449999999999999,74.63
137,logan,2017,r,drama,james mangold,8.225,74.62
138,jack reacher never go back,2016,pg-13,thriller,edward zwick,5.15,74.62
139,resident evil afterlife,2010,r,action,paul w.s. anderson,4.425,74.61
140,click,2006,pg-13,drama,frank coraci,5.15,74.61
141,identity thief,2013,r,crime,seth gordon,4.275,74.61
142,along came a spider,2001,r,crime,lee tamahori,5.025,74.61
143,lara croft tomb raider   the cradle of life,2003,pg-13,thriller,jan de bont,4.475,74.61
144,the expendables,2010,r,thriller,sylvester stallone,5.325,74.61
145,the ring two,2005,pg-13,thriller,hideo nakata,4.4,74.59
146,men in black,1997,pg-13,science fiction,barry sonnenfeld,7.675,74.59
147,red riding hood,2011,pg-13,horror,catherine hardwicke,3.825,74.58
148,maze runner the death cure,2018,pg-13,science fiction,wes ball,5.675,74.58
149,the emperors new groove,2000,g,fantasy,mark dindal,7.65,74.58
150,alvin and the chipmunks,2007,pg,fantasy,tim hill,4.45,74.58
151,congo,1995,pg-13,science fiction,frank marshall,3.825,74.57000000000001
152,tomorrow never dies,1997,pg-13,thriller,roger spottiswoode,5.95,74.56
153,oceans twelve,2004,pg-13,crime,steven soderbergh,6.1,74.55000000000001
154,scary movie 4,2006,pg-13,comedy,david zucker,4.5,74.55000000000001
155,xxx return of xander cage,2017,pg-13,crime,d.j. caruso,5.025,74.53999999999999
156,fast five,2011,pg-13,crime,justin lin,7.225,74.53999999999999
157,real steel,2011,pg-13,drama,shawn levy,6.425,74.53
158,what happens in vegas,2008,pg-13,comedy,tom vaughan,4.574999999999999,74.53
159,air force one,1997,r,action,wolfgang petersen,6.75,74.52
160,penguins of madagascar,2014,pg,comedy,"eric darnell, simon j. smith",6.45,74.51
161,noah,2014,pg-13,drama,darren aronofsky,6.45,74.51
162,mission impossible iii,2006,pg-13,action,j.j. abrams,6.825,74.51
163,brave,2012,pg,comedy,"mark andrews, brenda chapman, steve purcell",7.2,74.51
164,doctor strange,2016,pg-13,fantasy,scott derrickson,7.75,74.51
165,the ugly truth,2009,r,comedy,robert luketic,4.275,74.5
166,sing,2016,pg,music,"garth jennings, christophe lourdelet",6.8,74.5
167,the hunger games mockingjay   part 1,2014,pg-13,thriller,francis lawrence,6.675,74.5
168,dc league of super pets,2022,pg,comedy,"jared stern, sam j. levine",6.775,74.5
169,cloudy with a chance of meatballs 2,2013,pg,comedy,"cody cameron, kris pearn",6.45,74.5
170,staying alive,1983,pg,music,sylvester stallone,3.2,74.49
171,monsters inc,2001,g,comedy,"pete docter, david silverman, lee unkrich",8.35,74.49
172,kingsman the secret service,2014,r,comedy,matthew vaughn,7.2,74.48
173,xxx,2002,pg-13,action,rob cohen,5.325,74.48
174,abduction,2011,pg-13,mystery,john singleton,3.5,74.48
175,ralph breaks the internet,2018,pg,comedy,"phil johnston, rich moore",7.525,74.47
176,batman forever,1995,pg-13,action,joel schumacher,5.0,74.47
177,the fast and the furious tokyo drift,2006,pg-13,drama,justin lin,5.225,74.47
178,swat,2003,pg-13,crime,clark johnson,5.4,74.47
179,x2,2003,pg-13,action,bryan singer,7.425,74.47
180,captain america the first avenger,2011,pg-13,science fiction,joe johnston,7.125,74.47
181,the rock,1996,r,action,michael bay,6.75,74.47
182,the mermaid,2016,r,romance,stephen chow,7.275,74.47
183,the hunchback of notre dame,1996,g,drama,"gary trousdale, kirk wise",7.175,74.47
184,constantine,2005,r,horror,francis lawrence,5.925,74.46000000000001
185,superhero movie,2008,pg-13,science fiction,craig mazin,3.725,74.46000000000001
186,space jam,1996,pg,science fiction,joe pytka,5.9,74.45
187,into the storm,2014,pg-13,thriller,steven quale,4.6,74.45
188,cliffhanger,1993,r,action,renny harlin,6.45,74.45
189,gangster squad,2013,r,crime,ruben fleischer,5.025,74.44
190,bullet train,2022,r,thriller,david leitch,6.225,74.44
191,the break up,2006,pg-13,comedy,peyton reed,4.9,74.44
192,mars attacks,1996,pg-13,science fiction,tim burton,5.875,74.42999999999999
193,the princess and the frog,2009,g,fantasy,"ron clements, john musker",7.55,74.42999999999999
194,scary movie 3,2003,r,comedy,david zucker,5.0,74.42999999999999
195,casino royale,2006,pg-13,thriller,martin campbell,8.25,74.42
196,the village,2004,pg-13,drama,m. night shyamalan,5.45,74.42
197,the pink panther,2006,pg,crime,shawn levy,4.35,74.42
198,the scorpion king,2002,pg-13,drama,chuck russell,4.9,74.41
199,austin powers in goldmember,2002,pg-13,comedy,jay roach,5.9,74.41
200,dr dolittle 2,2001,pg,romance,steve carr,4.75,74.41
201,epic,2013,pg,fantasy,chris wedge,6.2,74.41
202,the adventures of tintin,2011,pg,mystery,steven spielberg,7.125,74.4
203,double jeopardy,1999,r,mystery,bruce beresford,4.975,74.4
204,the predator,2018,r,science fiction,shane black,4.775,74.4
205,the wandering earth ii,2023,nr,science fiction,frant gwo,6.9750000000000005,74.39
206,spider man homecoming,2017,pg-13,science fiction,jon watts,7.8,74.39
207,minority report,2002,pg-13,thriller,steven spielberg,7.95,74.39
208,shang chi and the legend of the ten rings,2021,pg-13,fantasy,destin daniel cretton,7.8,74.38
209,this means war,2012,pg-13,romance,mcg,4.525,74.38
210,toy story 2,1999,g,comedy,"john lasseter, ash brannon, lee unkrich",8.575,74.38
211,madagascar 3 europes most wanted,2012,pg,comedy,"eric darnell, tom mcgrath, conrad vernon",6.8,74.38
212,meet joe black,1998,pg-13,fantasy,martin brest,5.85,74.38
213,the time machine,2002,pg-13,science fiction,simon wells,4.825,74.37
214,underworld awakening,2012,r,horror,"måns mårlind, björn stein",4.75,74.37
215,just go with it,2011,pg-13,romance,dennis dugan,4.575,74.37
216,sliver,1993,r,thriller,phillip noyce,4.05,74.37
217,last action hero,1993,pg-13,fantasy,john mctiernan,5.4,74.37
218,rampage,2018,pg-13,action,brad peyton,5.55,74.37
219,harry potter and the goblet of fire,2005,pg-13,fantasy,mike newell,8.1,74.36
220,the wolverine,2013,pg-13,science fiction,james mangold,6.575,74.36
221,300 rise of an empire,2014,r,war,noam murro,5.4,74.36
222,big hero 6,2014,pg,comedy,"don hall, chris williams",7.975,74.36
223,striptease,1996,r,crime,andrew bergman,3.8,74.36
224,mr poppers penguins,2011,pg,comedy,mark waters,5.525,74.36
225,big mommas like father like son,2011,pg-13,crime,john whitesell,3.175,74.36
226,vanilla sky,2001,r,thriller,cameron crowe,5.6,74.35000000000001
227,the spongebob movie sponge out of water,2015,pg,fantasy,"paul tibbitt, mike mitchell",6.574999999999999,74.35000000000001
228,signs,2002,pg-13,thriller,m. night shyamalan,6.725,74.35000000000001
229,the wolf of wall street,2013,r,drama,martin scorsese,7.9,74.35000000000001
230,oceans eleven,2001,pg-13,thriller,steven soderbergh,7.700000000000001,74.33999999999999
231,bride wars,2009,pg,romance,gary winick,3.775,74.33999999999999
232,oceans thirteen,2007,pg-13,thriller,steven soderbergh,6.7,74.33999999999999
233,now you see me 2,2016,pg-13,crime,jon m. chu,5.3,74.33
234,jumper,2008,pg-13,action,doug liman,4.325,74.33
235,the generals daughter,1999,r,thriller,simon west,4.9,74.33
236,smurfs the lost village,2017,pg,comedy,kelly asbury,5.1,74.32
237,pokémon detective pikachu,2019,pg,action,rob letterman,6.375,74.32
238,the longest yard,2005,pg-13,comedy,peter segal,5.275,74.32
239,mary poppins returns,2018,pg,comedy,rob marshall,6.925,74.32
240,bolt,2008,pg,comedy,"byron howard, chris williams",7.25,74.32
241,vertical limit,2000,pg-13,thriller,martin campbell,5.4,74.32
242,due date,2010,r,comedy,todd phillips,5.475,74.3
243,50 first dates,2004,pg-13,comedy,peter segal,5.75,74.3
244,book of shadows blair witch 2,2000,r,horror,joe berlinger,2.8,74.29
245,get smart,2008,pg-13,thriller,peter segal,5.8,74.28
246,san andreas,2015,pg-13,thriller,brad peyton,5.35,74.28
247,pitch perfect 3,2017,pg-13,comedy,trish sie,4.8,74.27
248,the fifth element,1997,pg-13,science fiction,luc besson,6.875,74.27
249,anaconda,1997,pg-13,horror,luis llosa,4.475,74.27
250,open season,2006,pg,comedy,"roger allers, jill culton, anthony stacchi",5.5,74.27
251,gothika,2003,r,thriller,mathieu kassovitz,4.3,74.26
252,the house with a clock in its walls,2018,pg,fantasy,eli roth,6.125,74.26
253,the bourne legacy,2012,pg-13,action,tony gilroy,6.125,74.26
254,the batman,2022,pg-13,thriller,matt reeves,7.8,74.26
255,over the hedge,2006,pg,comedy,"tim johnson, karey kirkpatrick",6.875,74.26
256,cocktail,1988,r,drama,roger donaldson,3.5250000000000004,74.26
257,americas sweethearts,2001,pg-13,romance,joe roth,4.775,74.25
258,sky captain and the world of tomorrow,2004,pg,mystery,kerry conran,6.375,74.25
259,murder on the orient express,2017,pg-13,crime,kenneth branagh,6.1,74.25
260,shallow hal,2001,pg-13,romance,"bobby farrelly, peter farrelly",5.475,74.25
261,x men,2000,pg-13,science fiction,bryan singer,7.225,74.25
262,beverly hills cop iii,1994,r,crime,john landis,3.5,74.25
263,zootopia,2016,pg,comedy,"byron howard, rich moore, jared bush",8.35,74.24
264,the 5th wave,2016,pg-13,science fiction,j blakeson,4.025,74.24
265,godzilla,2014,pg-13,action,gareth edwards,6.625,74.22999999999999
266,oceans eight,2018,pg-13,crime,gary ross,6.575,74.22999999999999
267,mirror mirror,2012,pg,comedy,tarsem singh,5.275,74.22999999999999
268,baywatch,2017,r,crime,seth gordon,4.275,74.22999999999999
269,olympus has fallen,2013,r,thriller,antoine fuqua,5.5,74.22
270,somethings gotta give,2003,pg-13,drama,nancy meyers,6.775,74.21
271,eagle eye,2008,pg-13,thriller,d.j. caruso,5.025,74.21
272,the fog,2005,pg-13,mystery,rupert wainwright,2.825,74.2
273,the holiday,2006,pg-13,romance,nancy meyers,6.1,74.2
274,the world is not enough,1999,pg-13,action,michael apted,5.875,74.2
275,red 2,2013,pg-13,crime,dean parisot,5.55,74.19
276,the other woman,2014,pg-13,comedy,nick cassavetes,4.75,74.19
277,the monuments men,2014,pg-13,war,george clooney,5.1,74.19
278,blade ii,2002,r,thriller,guillermo del toro,6.05,74.18
279,failure to launch,2006,pg-13,romance,tom dey,4.625,74.18
280,avp alien vs predator,2004,pg-13,horror,paul w.s. anderson,4.15,74.18
281,us marshals,1998,pg-13,crime,stuart baird,5.2,74.18
282,resident evil apocalypse,2004,r,science fiction,alexander witt,4.45,74.17
283,one missed call,2008,pg-13,mystery,eric valette,2.95,74.17
284,the santa clause 2,2002,g,fantasy,michael lembeck,5.5,74.17
285,the hunger games,2012,pg-13,fantasy,gary ross,7.4,74.17
286,american wedding,2003,r,comedy,jesse dylan,5.525,74.16
287,ready player one,2018,pg-13,science fiction,steven spielberg,7.15,74.16
288,passengers,2016,pg-13,science fiction,morten tyldum,5.275,74.16
289,flightplan,2005,pg-13,drama,robert schwentke,5.45,74.16
290,along came polly,2004,pg-13,romance,john hamburg,4.775,74.16
291,sherlock gnomes,2018,pg,fantasy,john stevenson,4.35,74.15
292,volcano,1997,pg-13,science fiction,mick jackson,5.475,74.15
293,public enemies,2009,r,drama,michael mann,6.85,74.15
294,casper,1995,pg,comedy,brad silberling,5.65,74.15
295,enemy of the state,1998,r,action,tony scott,7.025,74.15
296,the lovely bones,2009,pg-13,fantasy,peter jackson,5.25,74.14
297,the spiderwick chronicles,2008,pg,fantasy,mark waters,6.85,74.13
298,home,2015,pg,fantasy,tim johnson,6.025,74.13
299,ai artificial intelligence,2001,pg-13,science fiction,steven spielberg,7.075,74.13
300,robots,2005,pg,comedy,"chris wedge, carlos saldanha",6.425000000000001,74.13
301,army of the dead,2021,r,horror,zack snyder,6.1,74.13
302,the patriot,2000,r,drama,roland emmerich,6.725,74.13
303,herbie fully loaded,2005,g,romance,angela robinson,4.85,74.13
304,the hangover part ii,2011,r,comedy,todd phillips,5.2,74.11999999999999
305,jumanji,1995,pg,fantasy,joe johnston,5.85,74.11999999999999
306,its complicated,2009,r,romance,nancy meyers,6.125,74.11999999999999
307,the hunger games mockingjay   part 2,2015,pg-13,science fiction,francis lawrence,6.75,74.11
308,kingdom of heaven,2005,r,action,ridley scott,6.125,74.11
309,cloudy with a chance of meatballs,2009,pg,comedy,"phil lord, christopher miller",7.15,74.11
310,the secret life of walter mitty,2013,pg,comedy,ben stiller,6.275,74.1
311,unstoppable,2010,pg-13,thriller,tony scott,7.25,74.1
312,cheaper by the dozen,2003,pg,comedy,shawn levy,4.8,74.1
313,a view to a kill,1985,pg,thriller,john glen,5.025,74.1
314,edge of tomorrow,2014,pg-13,science fiction,doug liman,7.925,74.1
315,six days seven nights,1998,pg-13,romance,ivan reitman,5.225,74.09
316,george of the jungle,1997,pg,comedy,sam weisman,5.475,74.09
317,night at the museum,2006,pg,fantasy,shawn levy,5.525,74.08
318,you me and dupree,2006,pg-13,romance,"anthony russo, joe russo",4.449999999999999,74.08
319,harry potter and the order of the phoenix,2007,pg-13,fantasy,david yates,7.525,74.08
320,the heartbreak kid,2007,r,romance,"bobby farrelly, peter farrelly",4.75,74.08
321,stuart little,1999,pg,comedy,rob minkoff,6.225,74.07000000000001
322,knowing,2009,pg-13,mystery,alex proyas,5.0,74.07000000000001
323,the dictator,2012,r,comedy,larry charles,6.05,74.07000000000001
324,be cool,2005,pg-13,crime,f. gary gray,4.45,74.07000000000001
325,autumn in new york,2000,pg-13,romance,joan chen,4.025,74.06
326,spider man into the spider verse,2018,pg,action,"bob persichetti, peter ramsey, rodney rothman",8.8,74.06
327,paycheck,2003,pg-13,thriller,john woo,4.875,74.06
328,the day the earth stood still,2008,pg-13,thriller,scott derrickson,4.3,74.05000000000001
329,lethal weapon 3,1992,r,comedy,richard donner,5.85,74.05000000000001
330,big mommas house,2000,pg-13,comedy,raja gosnell,4.325,74.05000000000001
331,the phantom of the opera,2004,pg-13,drama,joel schumacher,5.45,74.03999999999999
332,taxi,2004,pg-13,crime,tim story,3.45,74.03999999999999
333,star trek into darkness,2013,pg-13,action,j.j. abrams,7.65,74.03
334,skyscraper,2018,pg-13,action,rawson marshall thurber,5.5,74.03
335,star trek,2009,pg-13,science fiction,j.j. abrams,8.225,74.03
336,dragon blade,2015,r,fantasy,daniel lee,5.0,74.02
337,abraham lincoln vampire hunter,2012,r,fantasy,timur bekmambetov,4.800000000000001,74.02
338,the book of eli,2010,r,thriller,"albert hughes, allen hughes",5.9,74.02
339,sonic the hedgehog 2,2022,pg,action,jeff fowler,6.4,74.02
340,contact,1997,pg,drama,robert zemeckis,6.975,74.00999999999999
341,after the sunset,2004,pg-13,crime,brett ratner,4.5,74.00999999999999
342,maleficent mistress of evil,2019,pg,fantasy,joachim rønning,5.55,74.0
343,mona lisa smile,2003,pg-13,romance,mike newell,5.325,74.0
344,batman returns,1992,pg-13,fantasy,tim burton,7.25,74.0
345,the adventures of sharkboy and lavagirl,2005,pg,science fiction,robert rodriguez,3.7,74.0
346,four christmases,2008,pg-13,romance,seth gordon,4.525,73.99
347,underworld evolution,2006,r,fantasy,len wiseman,4.65,73.99
348,ice age,2002,pg,comedy,"chris wedge, carlos saldanha",7.175,73.99
349,american reunion,2012,r,comedy,"jon hurwitz, hayden schlossberg",5.6,73.99
350,fun with dick and jane,2005,pg-13,crime,dean parisot,5.025,73.99
351,journey to the west the demons strike back,2017,pg-13,fantasy,hark tsui,5.875,73.99
352,percy jackson sea of monsters,2013,pg,fantasy,thor freudenthal,4.975,73.98
353,legally blonde 2 red white  blonde,2003,pg-13,romance,charles herman-wurmfeld,4.675,73.98
354,die another day,2002,pg-13,action,lee tamahori,5.8,73.98
355,the lego batman movie,2017,pg,action,chris mckay,7.725,73.94
356,spider man far from home,2019,pg-13,action,jon watts,7.7,73.94
357,elvis,2022,pg-13,drama,baz luhrmann,7.225,73.94
358,the mortal instruments city of bones,2013,pg-13,mystery,harald zwart,4.2,73.94
359,treasure planet,2002,pg,science fiction,"ron clements, john musker",6.925,73.92999999999999
360,toy story 4,2019,g,comedy,josh cooley,8.3,73.92
361,the peanuts movie,2015,g,comedy,steve martino,7.324999999999999,73.9
362,red sparrow,2018,r,thriller,francis lawrence,5.725,73.9
363,american gangster,2007,r,drama,ridley scott,7.775,73.9
364,rv,2006,pg,romance,barry sonnenfeld,4.275,73.89
365,saw 3d,2010,r,crime,kevin greutert,3.7,73.89
366,maverick,1994,pg,drama,richard donner,6.725,73.89
367,hitman agent 47,2015,r,crime,aleksander bach,3.8,73.89
368,man on fire,2004,r,thriller,tony scott,5.925,73.89
369,knight and day,2010,pg-13,comedy,james mangold,5.55,73.89
370,the amazing spider man,2012,pg-13,action,marc webb,6.825,73.88
371,collateral,2004,r,drama,michael mann,7.6,73.87
372,spy kids 3 d game over,2003,pg,science fiction,robert rodriguez,4.925,73.87
373,the croods a new age,2020,pg,comedy,joel crawford,6.9,73.87
374,payback,1999,r,crime,brian helgeland,6.025,73.87
375,the saint,1997,pg-13,romance,phillip noyce,5.075,73.87
376,the bodyguard,1992,r,drama,mick jackson,5.2,73.86
377,the expendables 3,2014,pg-13,thriller,patrick hughes,4.75,73.86
378,the incredible hulk,2008,pg-13,action,louis leterrier,6.425,73.86
379,goldeneye,1995,pg-13,action,martin campbell,7.15,73.86
380,jack ryan shadow recruit,2014,pg-13,thriller,kenneth branagh,5.875,73.83999999999999
381,hide and seek,2005,r,horror,john polson,4.225,73.83999999999999
382,sully,2016,pg-13,drama,clint eastwood,7.625,73.83
383,watchmen,2009,r,science fiction,zack snyder,6.75,73.83
384,the prince of egypt,1998,pg,drama,"brenda chapman, steve hickner, simon wells",7.225,73.83
385,unbreakable,2000,pg-13,thriller,m. night shyamalan,6.9,73.83
386,police academy 4 citizens on patrol,1987,pg,crime,jim drake,3.275,73.83
387,spider man 2,2004,pg-13,science fiction,sam raimi,8.1,73.83
388,seven pounds,2008,pg-13,drama,gabriele muccino,5.35,73.83
389,8mm,1999,r,mystery,joel schumacher,4.35,73.83
390,the one,2001,pg-13,science fiction,james wong,3.95,73.82
391,the family man,2000,pg-13,fantasy,brett ratner,5.775,73.82
392,valkyrie,2008,pg-13,drama,bryan singer,6.45,73.81
