Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
1192,the girl who kicked the hornets nest,2009,r,mystery,daniel alfredson,6.425,72.14
1193,saw ii,2005,r,horror,darren lynn bousman,5.25,72.13000000000001
1194,the imitation game,2014,pg-13,war,morten tyldum,8.025,72.13000000000001
1195,a fish called wanda,1988,r,crime,"charles crichton, john cleese",8.075,72.11999999999999
1196,thank you for your service,2017,r,war,jason hall,6.9,72.11999999999999
1197,katy perry part of me,2012,pg,music,"dan cutforth, jane lipsitz",6.55,72.11999999999999
1198,amélie,2001,r,romance,jean-pierre jeunet,8.025,72.11999999999999
1199,spider man 2,2004,pg-13,science fiction,sam raimi,8.1,72.11
1200,night at the museum,2006,pg,fantasy,shawn levy,5.525,72.11
1201,five feet apart,2019,pg-13,romance,justin baldoni,6.475,72.11
1202,meet the fockers,2004,pg-13,comedy,jay roach,5.1,72.11
1203,begin again,2013,r,music,john carney,7.275,72.11
1204,tootsie,1982,pg,comedy,sydney pollack,8.125,72.1
1205,paradise road,1997,r,war,bruce beresford,5.575,72.1
1206,pennies from heaven,1981,r,music,herbert ross,6.800000000000001,72.09
1207,the purge,2013,r,horror,james demonaco,5.05,72.09
1208,popstar never stop never stopping,2016,r,music,"akiva schaffer, jorma taccone",7.0,72.08
1209,sweet charity,1969,g,music,bob fosse,6.8,72.08
1210,american graffiti,1973,pg,drama,george lucas,8.4,72.07000000000001
1211,train to busan,2016,nr,horror,yeon sang-ho,8.049999999999999,72.07000000000001
1212,gone baby gone,2007,r,mystery,ben affleck,7.875,72.06
1213,the lord of the rings the two towers,2002,pg-13,fantasy,peter jackson,8.85,72.05
1214,eternal sunshine of the spotless mind,2004,r,romance,michel gondry,8.625,72.05
1215,book club,2018,pg-13,romance,bill holderman,5.75,72.04
1216,de lovely,2004,pg-13,music,irwin winkler,5.725,72.04
1217,the untouchables,1987,r,crime,brian de palma,7.95,72.04
1218,dreamgirls,2006,pg-13,music,bill condon,7.2,72.04
1219,close encounters of the third kind,1977,pg,science fiction,steven spielberg,8.25,72.03
1220,the train,1964,nr,war,john frankenheimer,8.175,72.03
1221,taps,1981,pg,war,harold becker,6.325,72.03
1222,crocodile dundee,1986,pg-13,comedy,peter faiman,7.025,72.02
1223,sparkle,2012,pg-13,music,salim akil,5.8,72.02
1224,childs play,2019,r,horror,lars klevberg,5.725,72.02
1225,lion,2016,pg-13,drama,garth davis,7.85,72.00999999999999
1226,pulp fiction,1994,r,crime,quentin tarantino,9.025,72.00999999999999
1227,lethal weapon 4,1998,r,action,richard donner,5.525,72.0
1228,my big fat independent movie,2005,r,music,philip zlotorynski,2.95,72.0
1229,escape to victory,1981,pg-13,war,john huston,6.55,71.99
1230,groundhog day,1993,pg,romance,harold ramis,8.05,71.99
1231,the muppet christmas carol,1992,g,music,brian henson,7.325,71.99
1232,live and let die,1973,pg,thriller,guy hamilton,6.35,71.99
1233,a nightmare on elm street,1984,r,horror,wes craven,7.925,71.98
1234,the constant gardener,2005,r,mystery,fernando meirelles,7.7,71.97
1235,one direction this is us,2013,pg,music,morgan spurlock,5.9750000000000005,71.97
1236,every which way but loose,1978,pg,romance,james fargo,5.175,71.96000000000001
1237,the final countdown,1980,pg,war,don taylor,5.9,71.96000000000001
1238,the chronicles of narnia the voyage of the dawn treader,2010,pg,fantasy,michael apted,5.725,71.96000000000001
1239,the outpost,2019,r,war,rod lurie,7.475,71.95
1240,mad max,1979,r,science fiction,george miller,7.45,71.95
1241,mongol the rise of genghis khan,2007,r,war,sergei bodrov,7.5,71.95
1242,dantes peak,1997,pg-13,drama,roger donaldson,4.875,71.94
1243,snatch,2000,r,crime,guy ritchie,7.225,71.93
1244,match point,2005,r,romance,woody allen,7.475,71.93
1245,police academy,1984,r,crime,hugh wilson,5.775,71.91
1246,midsommar,2019,r,horror,ari aster,7.45,71.91
1247,hot fuzz,2007,r,crime,edgar wright,8.15,71.91
1248,ready or not,2019,r,horror,"matt bettinelli-olpin, tyler gillett",7.300000000000001,71.91
1249,pompeii,2014,pg-13,romance,paul w.s. anderson,4.45,71.91
1250,catch 22,1970,r,war,mike nichols,7.225,71.89999999999999
1251,hostel,2005,r,horror,eli roth,5.825,71.89999999999999
1252,metallica through the never,2013,r,music,nimród antal,7.05,71.89999999999999
1253,macbeth,2015,r,war,justin kurzel,7.05,71.89
1254,jfk,1991,r,drama,oliver stone,7.800000000000001,71.88
1255,wind river,2017,r,mystery,taylor sheridan,7.775,71.88
1256,taken 2,2012,pg-13,thriller,olivier megaton,4.825,71.88
1257,michael clayton,2007,r,crime,tony gilroy,7.8,71.88
1258,tora tora tora,1970,g,war,"richard fleischer, kinji fukasaku, toshio masuda",6.25,71.87
1259,enter the dragon,1973,r,action,robert clouse,8.025,71.86
1260,monsters vs aliens,2009,pg,science fiction,"rob letterman, conrad vernon",6.375,71.85000000000001
1261,paranormal activity 3,2011,r,mystery,"henry joost, ariel schulman",6.075,71.85000000000001
1262,the empire strikes back,1980,pg,action,irvin kershner,8.7,71.85000000000001
1263,star trek ii the wrath of khan,1982,pg,science fiction,nicholas meyer,7.625,71.84
1264,detective dee and the mystery of the phantom flame,2010,pg-13,mystery,hark tsui,7.15,71.84
1265,47 meters down,2017,pg-13,horror,johannes roberts,5.475,71.84
1266,shine a light,2008,pg-13,music,martin scorsese,7.5,71.84
1267,new york new york,1977,pg,music,martin scorsese,6.325,71.83
1268,mr holmes,2015,pg,mystery,bill condon,7.2,71.83
1269,midnight in paris,2011,pg-13,romance,woody allen,8.125,71.82
1270,waltz with bashir,2008,r,war,ari folman,8.625,71.81
1271,dolores claiborne,1995,r,mystery,taylor hackford,7.35,71.8
1272,the dark knight,2008,pg-13,crime,christopher nolan,8.825,71.8
1273,krampus,2015,pg-13,horror,michael dougherty,5.975,71.8
1274,the passion of the christ,2004,r,drama,mel gibson,6.1,71.8
1275,48 hrs,1982,r,crime,walter hill,7.475,71.78999999999999
1276,my big fat greek wedding,2002,pg,comedy,joel zwick,6.725,71.78999999999999
1277,ouija,2014,pg-13,horror,stiles white,3.5,71.78
1278,the gallows,2015,r,horror,"travis cluff, chris lofing",3.4000000000000004,71.77
1279,the wall,2017,r,war,doug liman,6.2,71.77
1280,the host,2006,r,science fiction,bong joon ho,7.975,71.75
1281,danny collins,2015,r,music,dan fogelman,6.825,71.75
1282,the gods must be crazy,1980,pg,comedy,jamie uys,7.625,71.75
1283,romancing the stone,1984,pg,romance,robert zemeckis,7.15,71.75
1284,eye in the sky,2015,r,war,gavin hood,7.775,71.74000000000001
1285,the hangover part ii,2011,r,comedy,todd phillips,5.2,71.74000000000001
1286,heaven can wait,1978,pg,fantasy,"warren beatty, buck henry",7.324999999999999,71.74000000000001
1287,happy death day,2017,pg-13,mystery,christopher landon,6.525,71.73
1288,the green hornet,2011,pg-13,action,michel gondry,4.95,71.73
1289,nutty professor ii the klumps,2000,pg-13,romance,peter segal,4.0,71.72
1290,pink floyd the wall,1982,r,music,alan parker,7.0,71.72
1291,sisu,2022,r,war,jalmari helander,7.675000000000001,71.72
1292,revenge of the pink panther,1978,pg,mystery,blake edwards,6.975,71.72
1293,the legend of 1900,1998,r,music,giuseppe tornatore,6.925000000000001,71.72
1294,inside llewyn davis,2013,r,music,"ethan coen, joel coen",8.275,71.71
1295,dunkirk,2017,pg-13,action,christopher nolan,8.475,71.71
1296,whats love got to do with it,1993,r,music,brian gibson,7.924999999999999,71.71
1297,the rocky horror picture show,1975,r,science fiction,jim sharman,7.35,71.69
1298,taken 3,2014,pg-13,action,olivier megaton,4.05,71.69
1299,the great muppet caper,1981,g,mystery,jim henson,7.175,71.67
1300,nick and norahs infinite playlist,2008,pg-13,music,peter sollett,6.75,71.67
1301,the last dragon,1985,pg-13,music,michael schultz,6.275,71.67
1302,american gigolo,1980,r,mystery,paul schrader,6.35,71.67
1303,love  mercy,2014,pg-13,music,bill pohlad,7.85,71.64
1304,8 women,2002,r,mystery,françois ozon,7.050000000000001,71.64
1305,the tourist,2010,pg-13,thriller,florian henckel von donnersmarck,4.475,71.63000000000001
1306,fantasia,1940,g,fantasy,"james algar, samuel armstrong, ford beebe jr.",8.55,71.63000000000001
1307,national treasure book of secrets,2007,pg,thriller,jon turteltaub,5.3,71.61999999999999
1308,the wailing,2016,nr,mystery,na hong-jin,8.2,71.61999999999999
1309,thor the dark world,2013,pg-13,action,alan taylor,6.325,71.61
1310,babylon ad,2008,pg-13,science fiction,mathieu kassovitz,3.625,71.61
1311,justin biebers believe,2013,pg,music,jon m. chu,4.475,71.6
1312,apocalypse now,1979,r,war,francis ford coppola,8.775,71.6
1313,missing,2023,pg-13,mystery,"nicholas d. johnson, will merrick",7.5,71.59
1314,a hard days night,1964,g,music,richard lester,8.55,71.58
1315,godzilla vs kong,2021,pg-13,action,adam wingard,6.85,71.57
1316,barbarian,2022,r,mystery,zach cregger,7.7,71.57
1317,toy story 4,2019,g,comedy,josh cooley,8.3,71.57
1318,jojo rabbit,2019,pg-13,war,taika waititi,7.425,71.57
1319,ne zha,2019,nr,fantasy,yu yang,7.375,71.57
1320,the chronicles of narnia the lion the witch and the wardrobe,2005,pg,fantasy,andrew adamson,7.25,71.57
1321,i frankenstein,2014,pg-13,horror,stuart beattie,3.5,71.56
1322,shaun of the dead,2004,r,horror,edgar wright,8.05,71.55
1323,fantastic beasts and where to find them,2016,pg-13,fantasy,david yates,7.125,71.55
1324,vicky cristina barcelona,2008,pg-13,romance,woody allen,7.225,71.55
1325,couples retreat,2009,pg-13,romance,peter billingsley,3.6,71.54
1326,2001 a space odyssey,1968,g,mystery,stanley kubrick,8.5,71.54
1327,the wind that shakes the barley,2006,nr,war,ken loach,8.025,71.53
1328,the haunted mansion,2003,pg,fantasy,rob minkoff,3.925,71.53
1329,kinky boots,2005,pg-13,music,julian jarrold,6.325,71.53
1330,the day after tomorrow,2004,pg-13,action,roland emmerich,5.55,71.53
1331,guardians of the galaxy vol 2,2017,pg-13,science fiction,james gunn,7.6,71.50999999999999
1332,the fabulous baker boys,1989,r,music,steve kloves,7.925,71.50999999999999
1333,thunderball,1965,pg,thriller,terence young,7.1,71.50999999999999
1334,a prairie home companion,2006,pg-13,music,robert altman,7.15,71.49
1335,charlies angels full throttle,2003,pg-13,action,mcg,4.825,71.49
1336,the matrix resurrections,2021,r,science fiction,lana wachowski,6.175,71.49
1337,hamlet 2,2008,r,music,andrew fleming,5.95,71.48
1338,jesus christ superstar,1973,g,music,norman jewison,6.475,71.48
1339,the orphanage,2007,r,horror,j.a. bayona,7.675,71.47
1340,unfriended,2014,r,mystery,levan gabriadze,5.8,71.46000000000001
1341,born on the fourth of july,1989,r,drama,oliver stone,7.525,71.46000000000001
1342,the commitments,1991,r,music,alan parker,7.8,71.45
1343,fletch,1985,pg,crime,michael ritchie,7.075,71.45
1344,three days of the condor,1975,r,mystery,sydney pollack,7.425,71.45
1345,purple rain,1984,r,music,albert magnoli,6.475,71.45
1346,oculus,2013,r,horror,mike flanagan,6.65,71.44
1347,the girl who played with fire,2009,r,mystery,daniel alfredson,6.9,71.44
1348,where eagles dare,1968,pg,war,brian g. hutton,7.45,71.44
1349,u2 3d,2007,g,music,"catherine owens, mark pellington",8.325,71.44
1350,transformers,2007,pg-13,science fiction,michael bay,6.425,71.44
1351,sarahs key,2010,pg-13,war,gilles paquet-brenner,6.975,71.43
1352,dirty dancing,1987,pg-13,music,emile ardolino,7.025,71.43
1353,dressed to kill,1980,r,mystery,brian de palma,7.425000000000001,71.41
1354,shrek,2001,pg,fantasy,"andrew adamson, vicky jenson",8.200000000000001,71.41
1355,mash,1970,r,war,robert altman,7.75,71.41
1356,detroit rock city,1999,r,music,adam rifkin,5.45,71.39999999999999
1357,open water,2003,r,horror,chris kentis,6.175,71.39999999999999
1358,heroes,1977,pg,war,jeremy kagan,4.6,71.39
1359,the last exorcism,2010,pg-13,mystery,daniel stamm,6.2,71.39
1360,trainspotting,1996,r,crime,danny boyle,8.35,71.37
1361,little man,2006,pg-13,crime,keenen ivory wayans,3.55,71.37
1362,a nightmare on elm street 3 dream warriors,1987,r,horror,chuck russell,6.275,71.37
1363,the sword and the sorcerer,1982,r,horror,albert pyun,5.375,71.36
1364,velvet goldmine,1998,r,music,todd haynes,6.65,71.35000000000001
1365,la confidential,1997,r,mystery,curtis hanson,8.75,71.34
1366,the twilight saga eclipse,2010,pg-13,fantasy,david slade,5.425,71.34
1367,city of life and death,2009,r,war,chuan lu,8.2,71.34
1368,rescue dawn,2006,pg-13,war,werner herzog,7.725,71.34
1369,the big red one,1980,pg,war,samuel fuller,7.625,71.34
1370,scoop,2006,pg-13,mystery,woody allen,5.525,71.32
1371,the gift,2015,r,mystery,joel edgerton,7.625,71.32
1372,foul play,1978,pg,mystery,colin higgins,6.25,71.3
1373,1917,2019,r,war,sam mendes,8.2,71.3
1374,day watch,2006,r,horror,timur bekmambetov,6.15,71.28999999999999
1375,terminator dark fate,2019,r,science fiction,tim miller,6.25,71.28999999999999
1376,coal miners daughter,1980,pg,music,michael apted,8.0,71.28999999999999
1377,the huntsman winters war,2016,pg-13,drama,cedric nicolas-troyan,4.475,71.27
1378,speed,1994,r,action,jan de bont,7.925,71.27
1379,rosemarys baby,1968,r,horror,roman polanski,8.775,71.27
1380,the return of the pink panther,1975,g,mystery,blake edwards,7.125,71.27
1381,exodus gods and kings,2014,pg-13,action,ridley scott,5.025,71.27
1382,finding your feet,2017,pg-13,music,richard loncraine,6.55,71.26
1383,the guns of navarone,1961,nr,war,j. lee thompson,7.8,71.26
1384,the 12th man,2017,nr,war,harald zwart,7.5,71.26
1385,a hidden life,2019,pg-13,war,terrence malick,7.625,71.24000000000001
1386,tommy,1975,pg,music,ken russell,6.775,71.24000000000001
1387,force 10 from navarone,1978,pg,war,guy hamilton,5.875,71.23
1388,toy story 3,2010,g,comedy,lee unkrich,8.775,71.22
1389,loving vincent,2017,pg-13,mystery,"dk welchman, hugh welchman",7.6,71.21
1390,aliens,1986,r,science fiction,james cameron,8.525,71.21
1391,lightyear,2022,pg,science fiction,angus maclane,6.625,71.2
1392,the red violin,1998,r,music,françois girard,7.0,71.2
1393,the devil inside,2012,r,horror,william brent bell,2.825,71.2
1394,mr six,2015,pg-13,crime,guan hu,6.925000000000001,71.2
1395,the bourne ultimatum,2007,pg-13,action,paul greengrass,8.275,71.2
1396,breakin,1984,pg,music,joel silberg,5.275,71.19
1397,pocahontas,1995,g,romance,"mike gabriel, eric goldberg",6.175,71.19
1398,the gospel,2005,pg,music,rob hardy,4.65,71.19
1399,kellys heroes,1970,pg,war,brian g. hutton,6.95,71.19
1400,high anxiety,1977,pg,mystery,mel brooks,6.5,71.19
1401,an officer and a gentleman,1982,r,romance,taylor hackford,7.375,71.15
1402,sophies choice,1982,r,war,alan j. pakula,7.25,71.14
1403,harry potter and the half blood prince,2009,pg,fantasy,david yates,7.85,71.14
1404,flame  citron,2008,nr,war,ole christian madsen,7.5,71.13000000000001
1405,pacific rim uprising,2018,pg-13,fantasy,steven s. deknight,5.075,71.13000000000001
1406,dragon ball super broly,2018,pg,science fiction,tatsuya nagamine,7.475,71.13000000000001
1407,dark shadows,2012,pg-13,fantasy,tim burton,5.325,71.12
1408,independence day,1996,pg-13,action,roland emmerich,6.65,71.11
1409,victorvictoria,1982,pg,music,blake edwards,8.25,71.11
1410,monster,2003,r,crime,patty jenkins,7.5,71.11
1411,dr strangelove or how i learned to stop worrying and love the bomb,1964,pg,war,stanley kubrick,8.975,71.09
1412,angels  demons,2009,pg-13,thriller,ron howard,5.45,71.09
1413,holmes  watson,2018,pg-13,mystery,etan cohen,2.9,71.08
1414,who framed roger rabbit,1988,pg,fantasy,robert zemeckis,8.275,71.08
1415,killers,2010,pg-13,romance,robert luketic,3.65,71.07
1416,the graduate,1967,pg,romance,mike nichols,8.15,71.07
1417,kagemusha,1980,pg,war,akira kurosawa,8.25,71.07
1418,terminator 3 rise of the machines,2003,r,thriller,jonathan mostow,6.525,71.06
1419,strange magic,2015,pg,music,gary rydstrom,4.324999999999999,71.05
1420,searching for sugar man,2012,pg-13,music,malik bendjelloul,8.375,71.03
1421,love story,1970,pg,romance,arthur hiller,7.1,71.02000000000001
1422,blue hawaii,1961,pg,music,norman taurog,5.0,71.02000000000001
1423,breaker morant,1980,pg,war,bruce beresford,8.025,71.00999999999999
1424,grown ups,2010,pg-13,comedy,dennis dugan,4.1,71.00999999999999
1425,cold war,2018,r,music,pawel pawlikowski,8.3,71.0
1426,cocoon,1985,pg-13,science fiction,ron howard,7.0,70.96000000000001
1427,high society,1956,nr,music,charles walters,7.15,70.96000000000001
1428,a star is born,1976,r,music,frank pierson,5.425,70.96000000000001
1429,x men days of future past,2014,pg-13,science fiction,bryan singer,7.975,70.96000000000001
1430,the visitor,2007,pg-13,music,tom mccarthy,7.875,70.96000000000001
1431,gallipoli,1981,pg,war,peter weir,7.525,70.95
1432,tron legacy,2010,pg,science fiction,joseph kosinski,5.825,70.94
1433,the tin drum,1979,r,war,volker schlöndorff,7.25,70.94
1434,darkest hour,2017,pg-13,drama,joe wright,7.675000000000001,70.93
1435,fast  furious 6,2013,pg-13,thriller,justin lin,6.75,70.93
1436,henry v,1989,pg-13,war,kenneth branagh,8.200000000000001,70.93
1437,operation crossbow,1965,pg-13,war,michael anderson,6.95,70.92
1438,waiting for guffman,1996,r,music,christopher guest,7.65,70.91
1439,the caine mutiny,1954,nr,war,edward dmytryk,7.65,70.91
1440,pinocchio,1940,g,fantasy,"norman ferguson, t. hee, wilfred jackson",8.625,70.89999999999999
1441,the dirty dozen,1967,nr,war,robert aldrich,7.699999999999999,70.88
1442,bewitched,2005,pg-13,romance,nora ephron,3.9,70.87
1443,the revenant,2015,r,drama,alejandro g. iñárritu,7.725,70.87
1444,viva las vegas,1964,nr,music,george sidney,7.025,70.86
1445,finding dory,2016,pg,comedy,"andrew stanton, angus maclane",7.825,70.86
1446,this is spinal tap,1984,r,music,rob reiner,8.525,70.85000000000001
1447,zulu,1964,nr,war,cy endfield,8.125,70.85000000000001
1448,spider man far from home,2019,pg-13,action,jon watts,7.7,70.84
1449,the jazz singer,1927,nr,music,alan crosland,6.7,70.83
1450,sahara,2005,pg-13,mystery,breck eisner,4.95,70.8
1451,men in black ii,2002,pg-13,science fiction,barry sonnenfeld,5.325,70.78999999999999
1452,jungle cruise,2021,pg-13,fantasy,jaume collet-serra,6.3,70.78999999999999
1453,iron man 2,2010,pg-13,action,jon favreau,6.65,70.78999999999999
1454,jailhouse rock,1957,nr,music,richard thorpe,6.525,70.78999999999999
1455,zookeeper,2011,pg,romance,frank coraci,3.75,70.78
1456,tupac resurrection,2003,r,music,lauren lazin,7.525,70.77
1457,jumanji welcome to the jungle,2017,pg-13,fantasy,jake kasdan,6.825,70.77
1458,good will hunting,1997,r,drama,gus van sant,8.3,70.76
1459,end of days,1999,r,fantasy,peter hyams,4.074999999999999,70.74000000000001
1460,the curious case of benjamin button,2008,pg-13,drama,david fincher,7.4,70.72
1461,indiana jones and the kingdom of the crystal skull,2008,pg-13,action,steven spielberg,6.6,70.71
1462,the crying game,1992,r,crime,neil jordan,8.125,70.67999999999999
1463,philadelphia,1993,pg-13,drama,jonathan demme,7.524999999999999,70.67999999999999
1464,the exorcist,1973,r,horror,william friedkin,7.925,70.67
1465,flashdance,1983,r,drama,adrian lyne,5.075,70.65
1466,the social network,2010,pg-13,drama,david fincher,8.575,70.62
1467,men in black international,2019,pg-13,comedy,f. gary gray,4.4,70.62
1468,fantastic four rise of the silver surfer,2007,pg,science fiction,tim story,4.85,70.59
1469,valerian and the city of a thousand planets,2017,pg-13,action,luc besson,5.7,70.57
1470,woodstock,1970,r,music,michael wadleigh,8.775,70.56
1471,pixels,2015,pg-13,science fiction,chris columbus,3.95,70.5
1472,mission impossible   dead reckoning part one,2023,pg-13,action,christopher mcquarrie,8.225,70.49
1473,on the town,1949,nr,music,"stanley donen, gene kelly",7.7,70.45
1474,alvin and the chipmunks the road chip,2015,pg,music,walt becker,3.95,70.39999999999999
1475,bugsy,1991,r,mystery,barry levinson,7.4,70.39999999999999
1476,the buddy holly story,1978,pg,music,steve rash,8.05,70.38
1477,a christmas carol,2009,pg,fantasy,robert zemeckis,6.1,70.36
1478,20 feet from stardom,2013,nr,music,morgan neville,8.200000000000001,70.33
1479,for whom the bell tolls,1943,g,war,sam wood,6.625,70.30999999999999
1480,the amazing spider man,2012,pg-13,action,marc webb,6.825,70.3
1481,snow white and the huntsman,2012,pg-13,drama,rupert sanders,5.65,70.28
1482,ghost rider,2007,pg-13,action,mark steven johnson,4.3,70.26
1483,ghost,1990,pg-13,thriller,jerry zucker,6.75,70.26
1484,land of the lost,2009,pg-13,science fiction,brad silberling,4.125,70.24000000000001
1485,fargo,1996,r,crime,"joel coen, ethan coen",8.525,70.22
1486,the dark knight rises,2012,pg-13,action,christopher nolan,8.175,70.14
1487,fast  furious presents hobbs  shaw,2019,pg-13,comedy,david leitch,6.525,70.13000000000001
1488,guardians of the galaxy vol 3,2023,pg-13,science fiction,james gunn,7.625,70.12
1489,waterworld,1995,pg-13,action,kevin reynolds,5.675,70.11
1490,frozen,2013,pg,fantasy,"chris buck, jennifer lee",7.75,70.08
1491,godzilla king of the monsters,2019,pg-13,action,michael dougherty,5.425,70.07
1492,alvin and the chipmunks the squeakquel,2009,pg,comedy,betty thomas,4.1,70.07
1493,rogue one a star wars story,2016,pg-13,science fiction,gareth edwards,7.55,70.02000000000001
1494,the flash,2023,pg-13,action,andy muschietti,6.3,70.00999999999999
1495,exorcist the beginning,2004,r,mystery,renny harlin,3.65,69.99
1496,the longest day,1962,pg,war,"ken annakin, andrew marton, gerd oswald",7.800000000000001,69.99
1497,incredibles 2,2018,pg,action,brad bird,8.075,69.97
1498,robin hood,2018,pg-13,fantasy,otto bathurst,3.95,69.97
1499,tomorrowland,2015,pg,mystery,brad bird,5.9,69.97
1500,shrek forever after,2010,pg,comedy,mike mitchell,6.075,69.95
1501,the pianist,2002,r,war,roman polanski,8.725,69.89999999999999
