Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
901,the spy who loved me,1977,pg,thriller,lewis gilbert,6.875,0.6527
902,insidious chapter 2,2013,pg-13,horror,james wan,5.275,0.6526
903,super troopers 2,2018,r,mystery,jay chandrasekhar,4.525,0.6526
904,lord of war,2005,r,crime,andrew niccol,6.825,0.6526
905,the gospel,2005,pg,music,rob hardy,4.65,0.6525
906,oceans eight,2018,pg-13,crime,gary ross,6.575,0.6524
907,thunderball,1965,pg,thriller,terence young,7.1,0.6523
908,dracula untold,2014,pg-13,action,gary shore,4.800000000000001,0.6523
909,meet the spartans,2008,pg-13,fantasy,"jason friedberg, aaron seltzer",1.975,0.6522
910,the red violin,1998,r,music,françois girard,7.0,0.6522
911,patriot games,1992,r,thriller,phillip noyce,6.775,0.6522
912,u 571,2000,pg-13,war,jonathan mostow,6.525,0.6521
913,the one,2001,pg-13,science fiction,james wong,3.95,0.6521
914,high school musical 3 senior year,2008,g,comedy,kenny ortega,5.925,0.652
915,the dirty dozen,1967,nr,war,robert aldrich,7.699999999999999,0.652
916,the reader,2008,r,romance,stephen daldry,6.8,0.652
917,sleeping with the enemy,1991,r,thriller,joseph ruben,5.0,0.6519
918,jack ryan shadow recruit,2014,pg-13,thriller,kenneth branagh,5.875,0.6515
919,pitch perfect 2,2015,pg-13,music,elizabeth banks,6.55,0.6515
920,the mule,2018,r,drama,clint eastwood,6.675,0.6513
921,little boy,2015,pg-13,war,alejandro monteverde,5.025,0.6509
922,unknown,2011,pg-13,mystery,jaume collet-serra,6.175,0.6507
923,presumed innocent,1990,r,thriller,alan j. pakula,7.375,0.6505
924,step up,2006,pg-13,music,anne fletcher,5.075,0.6504
925,honey,2003,pg-13,music,bille woodruff,4.3,0.6502
926,ghostbusters ii,1989,pg,fantasy,ivan reitman,6.074999999999999,0.6501
927,ralph breaks the internet,2018,pg,comedy,"phil johnston, rich moore",7.525,0.65
928,julie  julia,2009,pg-13,romance,nora ephron,7.0,0.6499
929,rambo first blood part ii,1985,r,action,george p. cosmatos,5.275,0.6499
930,down to earth,2001,pg-13,romance,"chris weitz, paul weitz",4.0,0.6498
931,the godfather,1972,r,crime,francis ford coppola,9.4,0.6498
932,the ghost writer,2010,pg-13,mystery,roman polanski,7.525,0.6496
933,jumper,2008,pg-13,action,doug liman,4.325,0.6496
934,cocoon,1985,pg-13,science fiction,ron howard,7.0,0.6495
935,the ghost and the darkness,1996,r,horror,stephen hopkins,5.8,0.6495
936,oceans eleven,2001,pg-13,thriller,steven soderbergh,7.700000000000001,0.6494
937,planet 51,2009,pg,science fiction,"jorge blanco, javier abad, marcos martínez",4.525,0.6493
938,scream 2,1997,r,horror,wes craven,6.8,0.6492
939,hellboy ii the golden army,2008,pg-13,fantasy,guillermo del toro,7.55,0.6491
940,the foreigner,2017,r,thriller,martin campbell,6.525,0.6491
941,diamonds are forever,1971,pg,thriller,guy hamilton,6.300000000000001,0.649
942,the ladykillers,2004,r,crime,"ethan coen, joel coen",5.825,0.6487
943,copycat,1995,r,mystery,jon amiel,6.525,0.6486
944,flightplan,2005,pg-13,drama,robert schwentke,5.45,0.6485
945,red dawn,1984,pg-13,war,john milius,5.725,0.6482
946,casper,1995,pg,comedy,brad silberling,5.65,0.6481
947,the relic,1997,r,mystery,peter hyams,6.6,0.6477
948,the new mutants,2020,pg-13,horror,josh boone,4.824999999999999,0.6477
949,men in black 3,2012,pg-13,science fiction,barry sonnenfeld,6.45,0.6477
950,glitter,2001,pg-13,music,vondie curtis-hall,2.175,0.6476
951,terminator 2 judgment day,1991,r,science fiction,james cameron,8.325,0.6474
952,love  other drugs,2010,r,romance,edward zwick,6.025,0.6472
953,nights in rodanthe,2008,pg-13,romance,george c. wolfe,4.8,0.6472
954,kindergarten cop,1990,pg-13,comedy,ivan reitman,5.95,0.6471
955,close encounters of the third kind,1977,pg,science fiction,steven spielberg,8.25,0.647
956,the adventures of tintin,2011,pg,mystery,steven spielberg,7.125,0.6466
957,a haunted house,2013,r,horror,michael tiddes,3.475,0.6466
958,the jewel of the nile,1985,pg,romance,lewis teague,5.6,0.6466
959,the tin drum,1979,r,war,volker schlöndorff,7.25,0.6466
960,the unholy,2021,pg-13,mystery,evan spiliotopoulos,4.525,0.6465
961,sparkle,2012,pg-13,music,salim akil,5.8,0.6465
962,the pursuit of happyness,2006,pg-13,drama,gabriele muccino,7.25,0.6465
963,downton abbey a new era,2022,pg,mystery,simon curtis,7.375,0.6464
964,the prestige,2006,pg-13,mystery,christopher nolan,7.75,0.6464
965,knocked up,2007,r,romance,judd apatow,7.675,0.6462
966,road to perdition,2002,r,crime,sam mendes,7.625,0.6462
967,2 guns,2013,r,crime,baltasar kormákur,6.275,0.6458
968,collateral,2004,r,drama,michael mann,7.6,0.6458
969,2001 a space odyssey,1968,g,mystery,stanley kubrick,8.5,0.6456
970,kill bill vol 2,2004,r,crime,quentin tarantino,8.15,0.6455
971,jurassic park,1993,pg-13,science fiction,steven spielberg,8.025,0.6453
972,philadelphia,1993,pg-13,drama,jonathan demme,7.524999999999999,0.6451
973,the client,1994,pg-13,mystery,joel schumacher,6.975,0.645
974,top gun,1986,pg,action,tony scott,6.2,0.6449
975,dragonheart,1996,pg-13,fantasy,rob cohen,5.7,0.6449
976,paul blart mall cop,2009,pg,comedy,steve carr,4.5,0.6448
977,little women,2019,pg,drama,greta gerwig,8.575,0.6448
978,i still believe,2020,pg,music,"andrew erwin, jon erwin",5.8,0.6447
979,poseidon,2006,pg-13,drama,wolfgang petersen,4.95,0.6446
980,moulin rouge,2001,pg-13,romance,baz luhrmann,7.324999999999999,0.6445
981,dolores claiborne,1995,r,mystery,taylor hackford,7.35,0.6445
982,freddy vs jason,2003,r,horror,ronny yu,4.9,0.6443
983,the sound of music,1965,g,music,robert wise,7.6,0.6443
984,bad santa 2,2016,r,mystery,mark waters,4.275,0.6443
985,the girl who played with fire,2009,r,mystery,daniel alfredson,6.9,0.6442
986,beverly hills chihuahua,2008,pg,romance,raja gosnell,4.375,0.6442
987,old,2021,pg-13,mystery,m. night shyamalan,5.65,0.6442
988,rush hour 3,2007,pg-13,crime,brett ratner,4.7,0.6441
989,the pledge,2001,r,mystery,sean penn,7.025,0.6441
990,into the storm,2014,pg-13,thriller,steven quale,4.6,0.6439
991,epic,2013,pg,fantasy,chris wedge,6.2,0.6436
992,sneakers,1992,pg-13,crime,phil alden robinson,7.125,0.6433
993,charlies angels,2000,pg-13,action,mcg,5.85,0.6431
994,back to the future part iii,1990,pg,comedy,robert zemeckis,7.125,0.6431
995,event horizon,1997,r,mystery,paul w.s. anderson,5.025,0.6431
996,race to witch mountain,2009,pg,science fiction,andy fickman,5.225,0.6431
997,the texas chainsaw massacre the beginning,2006,r,horror,jonathan liebesman,4.1,0.6429
998,bugsy,1991,r,mystery,barry levinson,7.4,0.6429
999,fantastic four rise of the silver surfer,2007,pg,science fiction,tim story,4.85,0.6429
1000,the maze runner,2014,pg-13,mystery,wes ball,6.575,0.6426
1001,54,1998,r,music,mark christopher,4.125,0.6426
1002,non stop,2014,pg-13,mystery,jaume collet-serra,6.375,0.6425
1003,pulp fiction,1994,r,crime,quentin tarantino,9.025,0.6424
1004,x men the last stand,2006,pg-13,action,brett ratner,6.1,0.6422
1005,twelve monkeys,1995,r,science fiction,terry gilliam,7.95,0.6414
1006,a walk among the tombstones,2014,r,mystery,scott frank,6.325,0.6412
1007,tinker tailor soldier spy,2011,r,mystery,tomas alfredson,7.625,0.641
1008,the rose,1979,r,music,mark rydell,6.9,0.641
1009,unbreakable,2000,pg-13,thriller,m. night shyamalan,6.9,0.6408
1010,red,2010,pg-13,comedy,robert schwentke,6.725,0.6406
1011,force 10 from navarone,1978,pg,war,guy hamilton,5.875,0.6405
1012,the scorpion king,2002,pg-13,drama,chuck russell,4.9,0.6404
1013,apocalypse now,1979,r,war,francis ford coppola,8.775,0.6404
1014,the jungle book,2016,pg,fantasy,jon favreau,7.825,0.6402
1015,birds of prey and the fantabulous emancipation of one harley quinn,2020,r,crime,cathy yan,6.725,0.6402
1016,widows,2018,r,crime,steve mcqueen,7.7,0.6399
1017,shark tale,2004,pg,action,"bibo bergeron, vicky jenson, rob letterman",5.075,0.6399
1018,spy,2015,r,action,paul feig,7.7,0.6399
1019,50 first dates,2004,pg-13,comedy,peter segal,5.75,0.6399
1020,sin city,2005,r,thriller,"frank miller, quentin tarantino, robert rodriguez",7.625,0.6399
1021,edge of tomorrow,2014,pg-13,science fiction,doug liman,7.925,0.6398
1022,annabelle comes home,2019,r,horror,gary dauberman,6.0,0.6393
1023,lemony snickets a series of unfortunate events,2004,pg,comedy,brad silberling,6.75,0.6391
1024,barbie,2023,pg-13,comedy,greta gerwig,7.65,0.639
1025,anaconda,1997,pg-13,horror,luis llosa,4.475,0.6387
1026,saw iv,2007,r,thriller,darren lynn bousman,4.375,0.6385
1027,jurassic park iii,2001,pg-13,science fiction,joe johnston,5.3,0.6385
1028,paper towns,2015,pg-13,romance,jake schreier,5.95,0.638
1029,se7en,1995,r,mystery,david fincher,7.95,0.6378
1030,marry me,2022,pg-13,music,kat coiro,6.0,0.6378
1031,creed iii,2023,pg-13,action,michael b. jordan,7.5,0.6377
1032,gone with the wind,1939,g,drama,"victor fleming, george cukor, sam wood",8.7,0.6375
1033,the haunting in connecticut,2009,pg-13,horror,peter cornwell,4.25,0.6374
1034,my big fat independent movie,2005,r,music,philip zlotorynski,2.95,0.6373
1035,the godfather part ii,1974,r,crime,francis ford coppola,9.05,0.6366
1036,the deer hunter,1978,r,war,michael cimino,8.325,0.6366
1037,the witches of eastwick,1987,r,horror,george miller,6.575,0.6365
1038,the purge election year,2016,r,thriller,james demonaco,5.85,0.6365
1039,the bourne identity,2002,pg-13,action,doug liman,7.625,0.6365
1040,predators,2010,r,science fiction,nimród antal,6.075,0.6363
1041,the forgotten,2004,pg-13,thriller,joseph ruben,4.775,0.6363
1042,total recall,1990,r,action,paul verhoeven,7.25,0.6361
1043,smurfs the lost village,2017,pg,comedy,kelly asbury,5.1,0.636
1044,letters to juliet,2010,pg,romance,gary winick,5.7,0.636
1045,die hard,1988,r,thriller,john mctiernan,8.15,0.6357
1046,four christmases,2008,pg-13,romance,seth gordon,4.525,0.6355
1047,salt,2010,pg-13,thriller,phillip noyce,6.4,0.6355
1048,the curse of la llorona,2019,r,horror,michael chaves,4.425,0.6354
1049,step up 2 the streets,2008,pg-13,drama,jon m. chu,5.175,0.6354
1050,panic room,2002,r,thriller,david fincher,6.925,0.6353
1051,the pianist,2002,r,war,roman polanski,8.725,0.6353
1052,the 12th man,2017,nr,war,harald zwart,7.5,0.6352
1053,the town,2010,r,thriller,ben affleck,7.825,0.6351
1054,taken 2,2012,pg-13,thriller,olivier megaton,4.825,0.6351
1055,zootopia,2016,pg,comedy,"byron howard, rich moore, jared bush",8.35,0.635
1056,my big fat greek wedding 2,2016,pg-13,romance,kirk jones,4.625,0.6347
1057,the house with a clock in its walls,2018,pg,fantasy,eli roth,6.125,0.6346
1058,starsky  hutch,2004,pg-13,crime,todd phillips,5.925,0.6345
1059,step up revolution,2012,pg-13,drama,scott speer,5.4,0.6342
1060,blackkklansman,2018,r,crime,spike lee,8.225,0.6341
1061,mother,2017,r,horror,darren aronofsky,7.0,0.634
1062,ticket to paradise,2022,pg-13,drama,ol parker,5.825,0.6338
1063,the hitchhikers guide to the galaxy,2005,pg,science fiction,garth jennings,6.425,0.6336
1064,the constant gardener,2005,r,mystery,fernando meirelles,7.7,0.6336
1065,priest,2011,pg-13,fantasy,scott stewart,4.275,0.6336
1066,my best friends wedding,1997,pg-13,romance,p.j. hogan,6.325,0.6335
1067,downton abbey,2019,pg,drama,michael engler,7.325,0.6335
1068,wrath of man,2021,r,crime,guy ritchie,6.8,0.6335
1069,ratatouille,2007,g,comedy,"brad bird, jan pinkava",8.775,0.6333
1070,guy ritchies the covenant,2023,r,war,guy ritchie,7.475,0.6333
1071,crazy stupid love,2011,pg-13,romance,"glenn ficarra, john requa",7.35,0.6333
1072,training day,2001,r,crime,antoine fuqua,7.4,0.6332
1073,due date,2010,r,comedy,todd phillips,5.475,0.6331
1074,tea with mussolini,1999,pg,war,franco zeffirelli,6.25,0.6331
1075,in the valley of elah,2007,r,mystery,paul haggis,6.95,0.633
1076,paranormal activity 4,2012,r,horror,"henry joost, ariel schulman",4.075,0.6329
1077,whiskey tango foxtrot,2016,r,war,"glenn ficarra, john requa",6.35,0.6326
1078,crimson tide,1995,r,thriller,tony scott,7.5,0.6326
1079,payback,1999,r,crime,brian helgeland,6.025,0.6325
1080,american made,2017,r,crime,doug liman,7.25,0.6325
1081,carrie,2013,r,horror,kimberly peirce,5.55,0.6325
1082,cars 3,2017,g,comedy,brian fee,6.6000000000000005,0.6324
1083,hotel transylvania 3 summer vacation,2018,pg,fantasy,genndy tartakovsky,6.2,0.6324
1084,lyle lyle crocodile,2022,pg,music,"josh gordon, will speck",6.324999999999999,0.6323
1085,the matrix,1999,r,science fiction,"lana wachowski, lilly wachowski",8.125,0.6323
1086,foul play,1978,pg,mystery,colin higgins,6.25,0.6322
1087,the fast and the furious,2001,pg-13,crime,rob cohen,6.275,0.6321
1088,get him to the greek,2010,r,music,nicholas stoller,6.5,0.6318
1089,american gigolo,1980,r,mystery,paul schrader,6.35,0.6316
1090,the boy,2016,pg-13,mystery,william brent bell,4.825,0.6316
1091,dangerous minds,1995,r,drama,john n. smith,5.4,0.6316
1092,the lake house,2006,pg,mystery,alejandro agresti,5.625,0.6315
1093,frozen ii,2019,pg,fantasy,"chris buck, jennifer lee",7.05,0.6313
1094,princess mononoke,1997,pg-13,fantasy,hayao miyazaki,8.375,0.6313
1095,the italian job,2003,pg-13,crime,f. gary gray,6.975,0.6312
1096,nanny mcphee and the big bang,2010,pg,fantasy,susanna white,6.275,0.6312
1097,american wedding,2003,r,comedy,jesse dylan,5.525,0.631
1098,matchstick men,2003,pg-13,crime,ridley scott,7.15,0.631
1099,along came polly,2004,pg-13,romance,john hamburg,4.775,0.6308
1100,hancock,2008,pg-13,fantasy,peter berg,5.45,0.6307
1101,never been kissed,1999,pg-13,romance,raja gosnell,5.925,0.6307
1102,forrest gump,1994,pg-13,romance,robert zemeckis,8.25,0.6305
1103,curse of the golden flower,2006,r,fantasy,yimou zhang,6.825,0.6305
1104,amélie,2001,r,romance,jean-pierre jeunet,8.025,0.6303
1105,turner  hooch,1989,pg,crime,roger spottiswoode,5.275,0.6301
1106,you only live twice,1967,pg,thriller,lewis gilbert,6.725,0.63
1107,the thomas crown affair,1999,r,romance,john mctiernan,6.925000000000001,0.6299
1108,titanic,1997,pg-13,romance,james cameron,8.025,0.6298
1109,super 8,2011,pg-13,thriller,j.j. abrams,7.275,0.6298
1110,22 jump street,2014,r,crime,"phil lord, christopher miller",7.325,0.6297
1111,annabelle creation,2017,r,horror,david f. sandberg,6.575,0.6296
1112,the whole nine yards,2000,r,crime,jonathan lynn,5.525,0.6296
1113,sky captain and the world of tomorrow,2004,pg,mystery,kerry conran,6.375,0.6296
1114,the commuter,2018,pg-13,thriller,jaume collet-serra,5.95,0.6295
1115,schindlers list,1993,r,war,steven spielberg,9.225,0.6295
1116,underworld awakening,2012,r,horror,"måns mårlind, björn stein",4.75,0.6288
1117,the equalizer 3,2023,r,thriller,antoine fuqua,6.875,0.6287
1118,la confidential,1997,r,mystery,curtis hanson,8.75,0.6286
1119,music and lyrics,2007,pg-13,romance,marc lawrence,6.275,0.6286
1120,sonic the hedgehog,2020,pg,action,jeff fowler,6.225,0.6285
1121,the hills have eyes,2006,r,horror,alexandre aja,5.775,0.6285
1122,cats  dogs the revenge of kitty galore,2010,pg,fantasy,brad peyton,3.475,0.6285
1123,dc league of super pets,2022,pg,comedy,"jared stern, sam j. levine",6.775,0.6283
1124,five feet apart,2019,pg-13,romance,justin baldoni,6.475,0.6282
1125,lightyear,2022,pg,science fiction,angus maclane,6.625,0.6278
1126,snowpiercer,2013,r,science fiction,bong joon ho,7.95,0.6277
1127,mr poppers penguins,2011,pg,comedy,mark waters,5.525,0.6277
1128,aliens,1986,r,science fiction,james cameron,8.525,0.6276
1129,fun with dick and jane,2005,pg-13,crime,dean parisot,5.025,0.6274
1130,john wick chapter 2,2017,r,crime,chad stahelski,7.775,0.6272
1131,match point,2005,r,romance,woody allen,7.475,0.6271
1132,velvet goldmine,1998,r,music,todd haynes,6.65,0.6271
1133,snakes on a plane,2006,r,crime,david r. ellis,5.9,0.6271
1134,moana,2016,pg,comedy,"ron clements, john musker, don hall",8.2,0.627
1135,last christmas,2019,pg-13,romance,paul feig,5.825,0.627
1136,freddys dead the final nightmare,1991,r,horror,rachel talalay,4.025,0.6269
1137,stop loss,2008,r,war,kimberly peirce,6.25,0.6268
1138,back to the future part ii,1989,pg,science fiction,robert zemeckis,6.9,0.6266
1139,life,2017,r,mystery,daniel espinosa,6.3,0.6264
1140,shrek the third,2007,pg,comedy,"chris miller, raman hui",5.574999999999999,0.6258
1141,pride  prejudice,2005,pg,romance,joe wright,8.2,0.6257
1142,footloose,1984,pg,romance,herbert ross,5.75,0.6255
1143,spiral from the book of saw,2021,r,horror,darren lynn bousman,4.75,0.6255
1144,brick mansions,2014,pg-13,crime,camille delamarre,4.5,0.6253
1145,the american president,1995,pg-13,romance,rob reiner,7.275,0.6253
1146,flame  citron,2008,nr,war,ole christian madsen,7.5,0.625
1147,a dogs purpose,2017,pg,drama,lasse hallström,5.65,0.6249
1148,steel magnolias,1989,pg,romance,herbert ross,6.85,0.6248
1149,analyze this,1999,r,comedy,harold ramis,6.55,0.6245
1150,ace ventura when nature calls,1995,pg-13,comedy,steve oedekerk,4.825,0.6243
1151,wild things,1998,r,mystery,john mcnaughton,6.15,0.6243
1152,sherlock gnomes,2018,pg,fantasy,john stevenson,4.35,0.6242
1153,my bloody valentine,2009,r,horror,patrick lussier,5.55,0.6242
1154,mongol the rise of genghis khan,2007,r,war,sergei bodrov,7.5,0.6241
1155,zulu,1964,nr,war,cy endfield,8.125,0.6241
1156,out of sight,1998,r,romance,steven soderbergh,7.9,0.6241
1157,big daddy,1999,pg-13,comedy,dennis dugan,5.225,0.624
1158,detective dee and the mystery of the phantom flame,2010,pg-13,mystery,hark tsui,7.15,0.6239
1159,sea of love,1989,r,romance,harold becker,6.875,0.6237
1160,final destination,2000,r,horror,james wong,5.2,0.6232
1161,dances with wolves,1990,pg-13,drama,kevin costner,7.925,0.6229
1162,17 again,2009,pg-13,fantasy,burr steers,5.8,0.6228
1163,the forever purge,2021,r,horror,everardo gout,5.625,0.6227
1164,g force,2009,pg,action,hoyt yeatman,4.175,0.6225
1165,courage under fire,1996,r,war,edward zwick,7.35,0.6223
1166,ne zha,2019,nr,fantasy,yu yang,7.375,0.6223
1167,deadpool,2016,r,action,tim miller,7.65,0.6222
1168,henry v,1989,pg-13,war,kenneth branagh,8.200000000000001,0.6222
1169,rocky ii,1979,pg,romance,sylvester stallone,6.925,0.6222
1170,the burbs,1989,pg,horror,joe dante,5.925,0.6218
1171,blue hawaii,1961,pg,music,norman taurog,5.0,0.6218
1172,catch 22,1970,r,war,mike nichols,7.225,0.6216
1173,the train,1964,nr,war,john frankenheimer,8.175,0.6213
1174,escape to victory,1981,pg-13,war,john huston,6.55,0.6212
1175,good morning vietnam,1987,r,war,barry levinson,7.575,0.6208
1176,dr dolittle 2,2001,pg,romance,steve carr,4.75,0.6207
1177,darkest hour,2017,pg-13,drama,joe wright,7.675000000000001,0.6205
1178,the 40 year old virgin,2005,r,comedy,judd apatow,7.324999999999999,0.6203
1179,home,2015,pg,fantasy,tim johnson,6.025,0.6202
1180,free willy,1993,pg,drama,simon wincer,6.8,0.6197
1181,a simple favor,2018,r,crime,paul feig,7.125,0.6196
1182,star trek iv the voyage home,1986,pg,science fiction,leonard nimoy,7.424999999999999,0.6194
1183,unlawful entry,1992,r,mystery,jonathan kaplan,6.575,0.6192
1184,kick ass,2010,r,crime,matthew vaughn,7.274999999999999,0.6192
1185,victorvictoria,1982,pg,music,blake edwards,8.25,0.6191
1186,the popes exorcist,2023,r,horror,julius avery,5.675,0.619
1187,toy story 4,2019,g,comedy,josh cooley,8.3,0.619
1188,tropic thunder,2008,r,comedy,ben stiller,7.274999999999999,0.619
1189,the devils double,2011,r,war,lee tamahori,6.075,0.6189
1190,toy story 3,2010,g,comedy,lee unkrich,8.775,0.6185
1191,city slickers,1991,pg-13,comedy,ron underwood,7.275,0.6182
1192,shrek forever after,2010,pg,comedy,mike mitchell,6.075,0.6181
1193,city of life and death,2009,r,war,chuan lu,8.2,0.6181
1194,three kings,1999,r,war,david o. russell,7.85,0.6177
1195,the empire strikes back,1980,pg,action,irvin kershner,8.7,0.6177
1196,shadow,2018,pg-13,war,yimou zhang,7.8,0.6176
1197,1917,2019,r,war,sam mendes,8.2,0.6174
1198,meet the parents,2000,pg-13,comedy,jay roach,7.375,0.6171
1199,x men,2000,pg-13,science fiction,bryan singer,7.225,0.6171
1200,shaft,2000,r,crime,john singleton,5.925,0.617
1201,almost famous,2000,r,music,cameron crowe,8.375,0.6169
1202,final destination 3,2006,r,mystery,james wong,5.074999999999999,0.6169
1203,rain man,1988,r,drama,barry levinson,7.775,0.6167
1204,sister act,1992,pg,music,emile ardolino,6.425,0.6166
1205,the sixth sense,1999,pg-13,mystery,m. night shyamalan,7.8,0.6165
1206,the family stone,2005,pg-13,romance,thomas bezucha,5.85,0.6163
1207,that thing you do,1996,pg,music,tom hanks,7.575,0.6161
1208,the outpost,2019,r,war,rod lurie,7.475,0.6159
1209,book club,2018,pg-13,romance,bill holderman,5.75,0.6157
1210,single white female,1992,r,horror,barbet schroeder,6.075,0.6154
1211,atlantis the lost empire,2001,pg,science fiction,"gary trousdale, kirk wise",5.975,0.6153
1212,austin powers in goldmember,2002,pg-13,comedy,jay roach,5.9,0.6152
1213,the exorcist,1973,r,horror,william friedkin,7.925,0.615
1214,ant man and the wasp quantumania,2023,pg-13,science fiction,peyton reed,5.425,0.6148
1215,operation crossbow,1965,pg-13,war,michael anderson,6.95,0.6146
1216,legend of the guardians the owls of gahoole,2010,pg,fantasy,zack snyder,6.05,0.6146
1217,muppets most wanted,2014,pg,crime,james bobin,6.7,0.6146
1218,spider man into the spider verse,2018,pg,action,"bob persichetti, peter ramsey, rodney rothman",8.8,0.6145
1219,atonement,2007,r,romance,joe wright,8.05,0.6144
1220,annihilation,2018,r,horror,alex garland,7.475,0.614
1221,madagascar 3 europes most wanted,2012,pg,comedy,"eric darnell, tom mcgrath, conrad vernon",6.8,0.614
1222,pet sematary,1989,r,horror,mary lambert,5.675,0.614
1223,underworld rise of the lycans,2009,r,fantasy,patrick tatopoulos,5.1,0.6139
1224,the gentlemen,2019,r,crime,guy ritchie,7.025,0.6137
1225,men in black ii,2002,pg-13,science fiction,barry sonnenfeld,5.325,0.6137
1226,the bourne supremacy,2004,pg-13,drama,paul greengrass,7.625,0.6137
1227,secret window,2004,pg-13,mystery,david koepp,5.574999999999999,0.6134
1228,grease,1978,pg,romance,randal kleiser,7.05,0.6133
1229,an officer and a gentleman,1982,r,romance,taylor hackford,7.375,0.6124
1230,21 jump street,2012,r,crime,"phil lord, christopher miller",7.375,0.6121
1231,bad teacher,2011,r,comedy,jake kasdan,5.125,0.6121
1232,the final destination,2009,r,horror,david r. ellis,4.125,0.6119
1233,how the grinch stole christmas,2000,pg,fantasy,ron howard,5.65,0.6118
1234,shine a light,2008,pg-13,music,martin scorsese,7.5,0.6118
1235,sarahs key,2010,pg-13,war,gilles paquet-brenner,6.975,0.6117
1236,ice age continental drift,2012,pg,comedy,"steve martino, michael thurmeier",5.375,0.6116
1237,sleepless in seattle,1993,pg,drama,nora ephron,7.05,0.6114
1238,the purge anarchy,2014,r,horror,james demonaco,5.975,0.6111
1239,tommy,1975,pg,music,ken russell,6.775,0.6111
1240,gremlins 2 the new batch,1990,pg-13,horror,"joe dante, chuck jones",6.725,0.6108
1241,connie and carla,2004,pg-13,music,michael lembeck,5.25,0.6107
1242,sweeney todd the demon barber of fleet street,2007,r,drama,tim burton,7.85,0.6106
1243,george of the jungle,1997,pg,comedy,sam weisman,5.475,0.6106
1244,rescue dawn,2006,pg-13,war,werner herzog,7.725,0.6104
1245,ip man 4 the finale,2019,nr,drama,wilson yip,7.25,0.6103
1246,rosemarys baby,1968,r,horror,roman polanski,8.775,0.6103
1247,overlord,2018,r,war,julius avery,6.875,0.6102
1248,forgetting sarah marshall,2008,r,romance,nicholas stoller,7.175,0.6102
1249,scary stories to tell in the dark,2019,pg-13,horror,andré øvredal,6.65,0.6102
1250,the intouchables,2011,r,comedy,"olivier nakache, éric toledano",7.525,0.6101
1251,underwater,2020,pg-13,horror,william eubank,5.45,0.6098
1252,how to train your dragon 2,2014,pg,fantasy,dean deblois,8.1,0.6098
1253,3 men and a baby,1987,pg,comedy,leonard nimoy,6.275,0.6098
1254,poltergeist ii the other side,1986,pg-13,horror,brian gibson,4.65,0.6096
1255,home alone 2 lost in new york,1992,pg,comedy,chris columbus,5.425,0.6092
1256,the waterboy,1998,pg-13,comedy,frank coraci,4.949999999999999,0.6092
1257,young sherlock holmes,1985,pg-13,mystery,barry levinson,6.775,0.6092
1258,my fair lady,1964,g,music,george cukor,8.525,0.6091
1259,michael clayton,2007,r,crime,tony gilroy,7.8,0.6089
1260,jacobs ladder,1990,r,mystery,adrian lyne,7.050000000000001,0.6088
1261,the american,2010,r,crime,anton corbijn,6.2,0.6087
1262,once upon a time in mexico,2003,r,mystery,robert rodriguez,6.199999999999999,0.6085
1263,vantage point,2008,pg-13,drama,pete travis,5.1,0.6084
1264,the last dragon,1985,pg-13,music,michael schultz,6.275,0.6084
1265,the bourne ultimatum,2007,pg-13,action,paul greengrass,8.275,0.608
1266,hugo,2011,pg,drama,martin scorsese,8.075000000000001,0.6077
1267,wreck it ralph,2012,pg,comedy,rich moore,7.725,0.6075
1268,the wind that shakes the barley,2006,nr,war,ken loach,8.025,0.6073
1269,father of the bride,1991,pg,romance,charles shyer,6.3,0.607
1270,sicario,2015,r,crime,denis villeneuve,8.125,0.607
1271,flashdance,1983,r,drama,adrian lyne,5.075,0.607
1272,sideways,2004,r,romance,alexander payne,8.425,0.6067
1273,the caine mutiny,1954,nr,war,edward dmytryk,7.65,0.6066
1274,contagion,2011,pg-13,thriller,steven soderbergh,7.225,0.6064
1275,rush hour 2,2001,pg-13,comedy,brett ratner,5.825,0.6063
1276,big hero 6,2014,pg,comedy,"don hall, chris williams",7.975,0.6063
1277,christopher robin,2018,pg,fantasy,marc forster,6.95,0.6062
1278,coal miners daughter,1980,pg,music,michael apted,8.0,0.6057
1279,purple rain,1984,r,music,albert magnoli,6.475,0.6057
1280,frozen,2013,pg,fantasy,"chris buck, jennifer lee",7.75,0.6057
1281,scream,1996,r,crime,wes craven,7.25,0.6056
1282,justin biebers believe,2013,pg,music,jon m. chu,4.475,0.6052
1283,lion,2016,pg-13,drama,garth davis,7.85,0.6052
1284,escape room,2019,pg-13,horror,adam robitel,5.7,0.6051
1285,a christmas carol,2009,pg,fantasy,robert zemeckis,6.1,0.6051
1286,working girl,1988,r,romance,mike nichols,7.25,0.6051
1287,nims island,2008,pg,fantasy,"jennifer flackett, mark levin",5.675,0.605
1288,monsters vs aliens,2009,pg,science fiction,"rob letterman, conrad vernon",6.375,0.6049
1289,good will hunting,1997,r,drama,gus van sant,8.3,0.6048
1290,rio,2011,g,comedy,carlos saldanha,6.775,0.6046
1291,ice age the meltdown,2006,pg,comedy,carlos saldanha,6.25,0.6043
1292,the first purge,2018,r,horror,gerard mcmurray,5.525,0.6043
1293,the return of the pink panther,1975,g,mystery,blake edwards,7.125,0.6042
1294,speed,1994,r,action,jan de bont,7.925,0.604
