Rank,Title,Year,Age_Rating,Genre,Director,Average_Rating,Similarity_Score
401,guardians of the galaxy,2014,pg-13,science fiction,james gunn,8.175,73.77
402,the final countdown,1980,pg,war,don taylor,5.9,73.77
403,charlie and the chocolate factory,2005,pg,fantasy,tim burton,7.300000000000001,73.77
404,paranormal activity 4,2012,r,horror,"henry joost, ariel schulman",4.075,73.77
405,x2,2003,pg-13,action,bryan singer,7.425,73.77
406,howls moving castle,2004,pg,fantasy,hayao miyazaki,8.4,73.77
407,death race,2008,r,science fiction,paul w.s. anderson,5.275,73.76
408,pride  prejudice,2005,pg,romance,joe wright,8.2,73.76
409,the intouchables,2011,r,comedy,"olivier nakache, éric toledano",7.525,73.76
410,immortals,2011,r,drama,tarsem singh,5.375,73.76
411,knock at the cabin,2023,r,mystery,m. night shyamalan,6.375,73.76
412,sea of love,1989,r,romance,harold becker,6.875,73.76
413,crimson peak,2015,r,horror,guillermo del toro,6.75,73.76
414,dream house,2011,pg-13,mystery,jim sheridan,4.1,73.75
415,3 men and a baby,1987,pg,comedy,leonard nimoy,6.275,73.75
416,guess who,2005,pg-13,romance,kevin rodney sullivan,5.225,73.75
417,home alone,1990,pg,comedy,chris columbus,7.0,73.75
418,the addams family,2019,pg,fantasy,"greg tiernan, conrad vernon",5.4,73.75
419,i love you man,2009,r,romance,john hamburg,7.199999999999999,73.74000000000001
420,widows,2018,r,crime,steve mcqueen,7.7,73.74000000000001
421,stargate,1994,pg-13,science fiction,roland emmerich,5.875,73.74000000000001
422,forgetting sarah marshall,2008,r,romance,nicholas stoller,7.175,73.74000000000001
423,last christmas,2019,pg-13,romance,paul feig,5.825,73.74000000000001
424,evolution,2001,pg-13,science fiction,ivan reitman,5.15,73.74000000000001
425,ghostbusters,1984,pg,comedy,ivan reitman,7.975,73.72999999999999
426,hope springs,2012,pg-13,romance,david frankel,6.65,73.72999999999999
427,volcano,1997,pg-13,science fiction,mick jackson,5.475,73.72
428,priest,2011,pg-13,fantasy,scott stewart,4.275,73.71
429,resident evil afterlife,2010,r,action,paul w.s. anderson,4.425,73.71
430,overlord,2018,r,war,julius avery,6.875,73.71
431,planet 51,2009,pg,science fiction,"jorge blanco, javier abad, marcos martínez",4.525,73.71
432,mr beans holiday,2007,g,comedy,steve bendelack,5.875,73.71
433,the boxtrolls,2014,pg,fantasy,"graham annable, anthony stacchi",6.85,73.7
434,in the line of fire,1993,r,mystery,wolfgang petersen,7.8,73.7
435,prometheus,2012,r,science fiction,ridley scott,6.825,73.7
436,free willy,1993,pg,drama,simon wincer,6.8,73.69
437,annihilation,2018,r,horror,alex garland,7.475,73.69
438,1408,2007,pg-13,horror,mikael håfström,6.95,73.69
439,saw 3d,2010,r,crime,kevin greutert,3.7,73.68
440,the prince of egypt,1998,pg,drama,"brenda chapman, steve hickner, simon wells",7.225,73.68
441,deadpool,2016,r,action,tim miller,7.65,73.68
442,the longest yard,2005,pg-13,comedy,peter segal,5.275,73.68
443,unlawful entry,1992,r,mystery,jonathan kaplan,6.575,73.68
444,disturbia,2007,pg-13,mystery,d.j. caruso,6.65,73.68
445,dont be afraid of the dark,2010,r,horror,troy nixey,5.725,73.67
446,vicky cristina barcelona,2008,pg-13,romance,woody allen,7.225,73.67
447,the lucky one,2012,pg-13,romance,scott hicks,4.875,73.67
448,2 fast 2 furious,2003,pg-13,action,john singleton,4.975,73.67
449,scream vi,2023,r,thriller,"matt bettinelli-olpin, tyler gillett",6.8,73.67
450,teenage mutant ninja turtles mutant mayhem,2023,pg,science fiction,"jeff rowe, kyler spears",7.825,73.67
451,the family stone,2005,pg-13,romance,thomas bezucha,5.85,73.67
452,the fast and the furious tokyo drift,2006,pg-13,drama,justin lin,5.225,73.67
453,return of the jedi,1983,pg,action,richard marquand,7.550000000000001,73.67
454,bridge of spies,2015,pg-13,thriller,steven spielberg,8.0,73.66
455,the time machine,2002,pg-13,science fiction,simon wells,4.825,73.65
456,a quiet place part ii,2020,pg-13,horror,john krasinski,7.725,73.65
457,ronin,1998,r,crime,john frankenheimer,6.975,73.65
458,double jeopardy,1999,r,mystery,bruce beresford,4.975,73.64
459,spider man,2002,pg-13,action,sam raimi,7.75,73.64
460,the dictator,2012,r,comedy,larry charles,6.05,73.64
461,beverly hills cop,1984,r,crime,martin brest,7.35,73.64
462,the flintstones,1994,pg,comedy,brian levant,4.1,73.64
463,somethings gotta give,2003,pg-13,drama,nancy meyers,6.775,73.64
464,tinker tailor soldier spy,2011,r,mystery,tomas alfredson,7.625,73.63
465,rush hour 2,2001,pg-13,comedy,brett ratner,5.825,73.63
466,the bank job,2008,r,crime,roger donaldson,7.2,73.63
467,the empire strikes back,1980,pg,action,irvin kershner,8.7,73.63
468,warm bodies,2013,pg-13,romance,jonathan levine,6.85,73.61999999999999
469,single white female,1992,r,horror,barbet schroeder,6.075,73.61999999999999
470,escape room,2019,pg-13,horror,adam robitel,5.7,73.61999999999999
471,shine a light,2008,pg-13,music,martin scorsese,7.5,73.61999999999999
472,the book of eli,2010,r,thriller,"albert hughes, allen hughes",5.9,73.61999999999999
473,rio 2,2014,g,comedy,carlos saldanha,5.675,73.61999999999999
474,the girl on the train,2016,r,crime,tate taylor,5.525,73.61999999999999
475,waynes world 2,1993,pg-13,music,stephen surjik,6.1,73.61999999999999
476,the passion of the christ,2004,r,drama,mel gibson,6.1,73.61999999999999
477,the siege,1998,r,thriller,edward zwick,5.6,73.61
478,into the woods,2014,pg,comedy,rob marshall,6.4,73.61
479,dear john,2010,pg-13,war,lasse hallström,5.05,73.61
480,nerve,2016,pg-13,mystery,"henry joost, ariel schulman",6.475,73.61
481,my bloody valentine,2009,r,horror,patrick lussier,5.55,73.61
482,never been kissed,1999,pg-13,romance,raja gosnell,5.925,73.61
483,fright night,2011,r,horror,craig gillespie,6.550000000000001,73.61
484,american graffiti,1973,pg,drama,george lucas,8.4,73.61
485,lemony snickets a series of unfortunate events,2004,pg,comedy,brad silberling,6.75,73.6
486,kiss of the dragon,2001,r,crime,chris nahon,6.15,73.59
487,snowpiercer,2013,r,science fiction,bong joon ho,7.95,73.59
488,bridget joness diary,2001,r,drama,sharon maguire,7.025,73.58
489,batman,1989,pg-13,crime,tim burton,7.325,73.58
490,honey,2003,pg-13,music,bille woodruff,4.3,73.58
491,tenacious d in the pick of destiny,2006,r,music,liam lynch,6.1,73.58
492,the texas chainsaw massacre the beginning,2006,r,horror,jonathan liebesman,4.1,73.58
493,kick ass,2010,r,crime,matthew vaughn,7.274999999999999,73.58
494,the call,2013,r,crime,brad anderson,5.775,73.58
495,a fish called wanda,1988,r,crime,"charles crichton, john cleese",8.075,73.58
496,star trek vi the undiscovered country,1991,pg,science fiction,nicholas meyer,7.25,73.57000000000001
497,love  other drugs,2010,r,romance,edward zwick,6.025,73.57000000000001
498,entrapment,1999,pg-13,mystery,jon amiel,5.475,73.56
499,the princess and the frog,2009,g,fantasy,"ron clements, john musker",7.55,73.56
500,its complicated,2009,r,romance,nancy meyers,6.125,73.56
501,muppet treasure island,1996,g,music,brian henson,6.75,73.56
502,space jam,1996,pg,science fiction,joe pytka,5.9,73.55000000000001
503,star trek ii the wrath of khan,1982,pg,science fiction,nicholas meyer,7.625,73.55000000000001
504,shes all that,1999,pg-13,romance,robert iscove,5.35,73.55000000000001
505,no strings attached,2011,r,romance,ivan reitman,5.55,73.55000000000001
506,what dreams may come,1998,pg-13,romance,vincent ward,5.95,73.54
507,shang chi and the legend of the ten rings,2021,pg-13,fantasy,destin daniel cretton,7.8,73.54
508,saw vi,2009,r,horror,kevin greutert,4.8,73.54
509,the curse of la llorona,2019,r,horror,michael chaves,4.425,73.54
510,downton abbey a new era,2022,pg,mystery,simon curtis,7.375,73.53
511,the forever purge,2021,r,horror,everardo gout,5.625,73.52
512,alvin and the chipmunks,2007,pg,fantasy,tim hill,4.45,73.52
513,alien³,1992,r,science fiction,david fincher,5.775,73.52
514,green zone,2010,r,war,paul greengrass,6.225,73.52
515,the others,2001,pg-13,thriller,alejandro amenábar,7.75,73.52
516,grumpier old men,1995,pg-13,romance,howard deutch,4.975,73.52
517,sicario,2015,r,crime,denis villeneuve,8.125,73.52
518,the witches of eastwick,1987,r,horror,george miller,6.575,73.50999999999999
519,the gallows,2015,r,horror,"travis cluff, chris lofing",3.4000000000000004,73.50999999999999
520,the mermaid,2016,r,romance,stephen chow,7.275,73.50999999999999
521,the haunting in connecticut,2009,pg-13,horror,peter cornwell,4.25,73.50999999999999
522,rock dog,2016,pg,music,ash brannon,5.4,73.50999999999999
523,sarahs key,2010,pg-13,war,gilles paquet-brenner,6.975,73.5
524,star trek generations,1994,pg,thriller,david carson,5.825,73.5
525,close encounters of the third kind,1977,pg,science fiction,steven spielberg,8.25,73.49
526,whiskey tango foxtrot,2016,r,war,"glenn ficarra, john requa",6.35,73.49
527,a monster calls,2016,pg-13,horror,j.a. bayona,7.725,73.49
528,halloween kills,2021,r,thriller,david gordon green,5.0,73.49
529,enemy of the state,1998,r,action,tony scott,7.025,73.49
530,big mommas house,2000,pg-13,comedy,raja gosnell,4.325,73.48
531,the truman show,1998,pg,drama,peter weir,8.675,73.48
532,lord of war,2005,r,crime,andrew niccol,6.825,73.48
533,sully,2016,pg-13,drama,clint eastwood,7.625,73.48
534,batman begins,2005,pg-13,action,christopher nolan,7.85,73.47
535,final destination,2000,r,horror,james wong,5.2,73.47
536,little women,2019,pg,drama,greta gerwig,8.575,73.47
537,made of honor,2008,pg-13,romance,paul weiland,4.375,73.47
538,men in black,1997,pg-13,science fiction,barry sonnenfeld,7.675,73.47
539,turner  hooch,1989,pg,crime,roger spottiswoode,5.275,73.46000000000001
540,rampage,2018,pg-13,action,brad peyton,5.55,73.46000000000001
541,arachnophobia,1990,pg-13,horror,frank marshall,7.225,73.46000000000001
542,law abiding citizen,2009,r,crime,f. gary gray,5.2,73.46000000000001
543,apollo 13,1995,pg,drama,ron howard,8.1,73.46000000000001
544,nanny mcphee,2005,pg,fantasy,kirk jones,6.65,73.46000000000001
545,scream 2,1997,r,horror,wes craven,6.8,73.45
546,scream,1996,r,crime,wes craven,7.25,73.45
547,kindergarten cop,1990,pg-13,comedy,ivan reitman,5.95,73.45
548,thor,2011,pg-13,action,kenneth branagh,6.8,73.45
549,maverick,1994,pg,drama,richard donner,6.725,73.44000000000001
550,tomorrow never dies,1997,pg-13,thriller,roger spottiswoode,5.95,73.44000000000001
551,raising cain,1992,r,horror,brian de palma,5.675,73.44000000000001
552,dawn of the dead,2004,r,horror,zack snyder,6.975,73.44000000000001
553,species,1995,r,horror,roger donaldson,5.25,73.44000000000001
554,wild things,1998,r,mystery,john mcnaughton,6.15,73.42999999999999
555,pitch perfect,2012,pg-13,music,jason moore,7.274999999999999,73.42
556,space cowboys,2000,pg-13,thriller,clint eastwood,7.0,73.42
557,the mask of zorro,1998,pg-13,action,martin campbell,7.025,73.42
558,training day,2001,r,crime,antoine fuqua,7.4,73.42
559,the burbs,1989,pg,horror,joe dante,5.925,73.42
560,the prestige,2006,pg-13,mystery,christopher nolan,7.75,73.42
561,hotel transylvania 2,2015,pg,fantasy,genndy tartakovsky,5.875,73.41
562,saw ii,2005,r,horror,darren lynn bousman,5.25,73.4
563,the manchurian candidate,2004,r,mystery,jonathan demme,7.15,73.4
564,downton abbey,2019,pg,drama,michael engler,7.325,73.4
565,harry potter and the prisoner of azkaban,2004,pg,fantasy,alfonso cuarón,8.275,73.39
566,edge of tomorrow,2014,pg-13,science fiction,doug liman,7.925,73.38
567,the popes exorcist,2023,r,horror,julius avery,5.675,73.38
568,the crazies,2010,r,mystery,breck eisner,6.4,73.38
569,police academy 3 back in training,1986,pg,crime,jerry paris,4.525,73.37
570,takers,2010,pg-13,crime,john luessenhop,4.925,73.37
571,a simple favor,2018,r,crime,paul feig,7.125,73.37
572,the rocky horror picture show,1975,r,science fiction,jim sharman,7.35,73.37
573,the hunger games mockingjay   part 1,2014,pg-13,thriller,francis lawrence,6.675,73.37
574,city slickers,1991,pg-13,comedy,ron underwood,7.275,73.36
575,casino royale,2006,pg-13,thriller,martin campbell,8.25,73.36
576,moana,2016,pg,comedy,"ron clements, john musker, don hall",8.2,73.35000000000001
577,star trek iii the search for spock,1984,pg,science fiction,leonard nimoy,6.675,73.35000000000001
578,freddys dead the final nightmare,1991,r,horror,rachel talalay,4.025,73.35000000000001
579,hitmans wifes bodyguard,2021,r,crime,patrick hughes,4.625,73.35000000000001
580,the deep end of the ocean,1999,pg-13,mystery,ulu grosbard,5.375,73.35000000000001
581,american hustle,2013,r,drama,david o. russell,8.075,73.35000000000001
582,wargames,1983,pg,thriller,john badham,7.824999999999999,73.35000000000001
583,the soloist,2009,pg-13,music,joe wright,6.3,73.34
584,ne zha,2019,nr,fantasy,yu yang,7.375,73.34
585,bridget jones the edge of reason,2004,r,romance,beeban kidron,4.800000000000001,73.34
586,unfaithful,2002,r,thriller,adrian lyne,6.175,73.34
587,atlantis the lost empire,2001,pg,science fiction,"gary trousdale, kirk wise",5.975,73.34
588,jurassic park iii,2001,pg-13,science fiction,joe johnston,5.3,73.33
589,the hangover,2009,r,comedy,todd phillips,7.55,73.32
590,the boy,2016,pg-13,mystery,william brent bell,4.825,73.32
591,paddington 2,2017,pg,comedy,paul king,8.5,73.31
592,the last of the mohicans,1992,r,war,michael mann,7.85,73.31
593,captain america the winter soldier,2014,pg-13,science fiction,"anthony russo, joe russo",7.85,73.31
594,princess mononoke,1997,pg-13,fantasy,hayao miyazaki,8.375,73.31
595,nine months,1995,pg-13,romance,chris columbus,4.65,73.3
596,ricki and the flash,2015,pg-13,music,jonathan demme,5.925,73.3
597,the hunt for red october,1990,pg-13,thriller,john mctiernan,7.375,73.3
598,the saint,1997,pg-13,romance,phillip noyce,5.075,73.29
599,trainwreck,2015,r,romance,judd apatow,6.9750000000000005,73.29
600,high school musical 3 senior year,2008,g,comedy,kenny ortega,5.925,73.29
601,high fidelity,2000,r,music,stephen frears,7.875,73.29
602,mary poppins returns,2018,pg,comedy,rob marshall,6.925,73.29
603,predator,1987,r,science fiction,john mctiernan,7.0,73.28
604,speed,1994,r,action,jan de bont,7.925,73.28
605,atonement,2007,r,romance,joe wright,8.05,73.27
606,the return of the pink panther,1975,g,mystery,blake edwards,7.125,73.27
607,macbeth,2015,r,war,justin kurzel,7.05,73.26
608,saw v,2008,r,thriller,david hackl,3.825,73.26
609,elf,2003,pg,comedy,jon favreau,7.2,73.26
610,amélie,2001,r,romance,jean-pierre jeunet,8.025,73.25
611,connie and carla,2004,pg-13,music,michael lembeck,5.25,73.25
612,300 rise of an empire,2014,r,war,noam murro,5.4,73.25
613,young sherlock holmes,1985,pg-13,mystery,barry levinson,6.775,73.25
614,the wolverine,2013,pg-13,science fiction,james mangold,6.575,73.25
615,wonder woman,2017,pg-13,fantasy,patty jenkins,7.85,73.24000000000001
616,insidious the red door,2023,pg-13,thriller,patrick wilson,5.15,73.24000000000001
617,cold pursuit,2019,r,crime,hans petter moland,6.125,73.24000000000001
618,the maze runner,2014,pg-13,mystery,wes ball,6.575,73.24000000000001
619,the unborn,2009,pg-13,mystery,david s. goyer,3.475,73.24000000000001
620,friday the 13th,2009,r,horror,marcus nispel,4.325,73.24000000000001
621,top gun,1986,pg,action,tony scott,6.2,73.24000000000001
622,x men first class,2011,pg-13,science fiction,matthew vaughn,7.525,73.24000000000001
623,american sniper,2014,r,action,clint eastwood,7.275,73.22999999999999
624,lion,2016,pg-13,drama,garth davis,7.85,73.22999999999999
625,you only live twice,1967,pg,thriller,lewis gilbert,6.725,73.22
626,ralph breaks the internet,2018,pg,comedy,"phil johnston, rich moore",7.525,73.22
627,conspiracy theory,1997,r,thriller,richard donner,5.975,73.22
628,tootsie,1982,pg,comedy,sydney pollack,8.125,73.22
629,black nativity,2013,pg,music,kasi lemmons,4.949999999999999,73.22
630,the ghost writer,2010,pg-13,mystery,roman polanski,7.525,73.22
631,cocaine bear,2023,r,crime,elizabeth banks,5.975,73.22
632,the ghost and the darkness,1996,r,horror,stephen hopkins,5.8,73.22
633,saw iv,2007,r,thriller,darren lynn bousman,4.375,73.22
634,hostel part ii,2007,r,horror,eli roth,5.075,73.21
635,mission impossible   fallout,2018,pg-13,action,christopher mcquarrie,8.375,73.21
636,doctor strange,2016,pg-13,fantasy,scott derrickson,7.75,73.2
637,night at the museum,2006,pg,fantasy,shawn levy,5.525,73.19
638,lucy,2014,r,action,luc besson,6.425,73.19
639,the hills have eyes,2006,r,horror,alexandre aja,5.775,73.19
640,anastasia,1997,g,fantasy,"don bluth, gary goldman",7.275,73.18
641,star trek beyond,2016,pg-13,action,justin lin,7.3,73.17
642,the hunchback of notre dame,1996,g,drama,"gary trousdale, kirk wise",7.175,73.17
643,pet sematary,1989,r,horror,mary lambert,5.675,73.17
644,monster house,2006,pg,fantasy,gil kenan,6.9,73.17
645,forces of nature,1999,pg-13,romance,bronwen hughes,5.025,73.16
646,gremlins,1984,pg,horror,joe dante,7.5,73.16
647,mother,2017,r,horror,darren aronofsky,7.0,73.15
648,good morning vietnam,1987,r,war,barry levinson,7.575,73.14
649,barbarian,2022,r,mystery,zach cregger,7.7,73.14
650,paddington,2014,pg,comedy,paul king,7.949999999999999,73.14
651,water for elephants,2011,pg-13,romance,francis lawrence,6.25,73.14
652,confessions of a shopaholic,2009,pg,romance,p.j. hogan,4.675,73.14
653,in the valley of elah,2007,r,mystery,paul haggis,6.95,73.14
654,pirates of the caribbean the curse of the black pearl,2003,pg-13,action,gore verbinski,7.525,73.13
655,the imitation game,2014,pg-13,war,morten tyldum,8.025,73.13
656,book club,2018,pg-13,romance,bill holderman,5.75,73.11999999999999
657,the gods must be crazy,1980,pg,comedy,jamie uys,7.625,73.11999999999999
658,that thing you do,1996,pg,music,tom hanks,7.575,73.11999999999999
659,spice world,1997,pg,music,bob spiers,3.8,73.11
660,the predator,2018,r,science fiction,shane black,4.775,73.11
661,27 dresses,2008,pg-13,romance,anne fletcher,5.3,73.1
662,arthur christmas,2011,pg,drama,"sarah smith, barry cook",7.5,73.1
663,field of dreams,1989,pg,fantasy,phil alden robinson,7.275,73.1
664,steel magnolias,1989,pg,romance,herbert ross,6.85,73.1
665,ponyo,2008,g,fantasy,hayao miyazaki,8.25,73.1
666,gone girl,2014,r,mystery,david fincher,8.175,73.09
667,outbreak,1995,r,thriller,wolfgang petersen,6.375,73.08
668,the spy who loved me,1977,pg,thriller,lewis gilbert,6.875,73.08
669,paper towns,2015,pg-13,romance,jake schreier,5.95,73.08
670,detroit rock city,1999,r,music,adam rifkin,5.45,73.08
671,kill bill vol 2,2004,r,crime,quentin tarantino,8.15,73.07000000000001
672,mission impossible iii,2006,pg-13,action,j.j. abrams,6.825,73.07000000000001
673,casualties of war,1989,r,war,brian de palma,7.525,73.07000000000001
674,the pink panther 2,2009,pg,mystery,harald zwart,4.05,73.07000000000001
675,honey i shrunk the kids,1989,pg,science fiction,joe johnston,6.65,73.07000000000001
676,the long kiss goodnight,1996,r,mystery,renny harlin,6.15,73.05
677,open season,2006,pg,comedy,"roger allers, jill culton, anthony stacchi",5.5,73.04
678,ted 2,2015,r,comedy,seth macfarlane,5.475,73.04
679,spawn,1997,pg-13,horror,mark a.z. dippé,3.925,73.04
680,about a boy,2002,pg-13,romance,"chris weitz, paul weitz",7.65,73.04
681,the hunger games catching fire,2013,pg-13,action,francis lawrence,7.875,73.04
682,how to lose a guy in 10 days,2003,pg-13,romance,donald petrie,5.5,73.04
683,cool runnings,1993,pg,drama,jon turteltaub,6.9,73.04
684,sicario day of the soldado,2018,r,crime,stefano sollima,6.575,73.03
685,abraham lincoln vampire hunter,2012,r,fantasy,timur bekmambetov,4.800000000000001,73.03
686,flags of our fathers,2006,r,war,clint eastwood,7.375,73.03
687,shallow hal,2001,pg-13,romance,"bobby farrelly, peter farrelly",5.475,73.03
688,pennies from heaven,1981,r,music,herbert ross,6.800000000000001,73.02
689,step up,2006,pg-13,music,anne fletcher,5.075,73.02
690,blair witch,2016,r,horror,adam wingard,4.675,73.00999999999999
691,big,1988,pg,romance,penny marshall,7.9,73.00999999999999
692,thank you for your service,2017,r,war,jason hall,6.9,73.00999999999999
693,thunderball,1965,pg,thriller,terence young,7.1,73.00999999999999
694,real steel,2011,pg-13,drama,shawn levy,6.425,73.00999999999999
695,the other woman,2014,pg-13,comedy,nick cassavetes,4.75,73.0
696,m3gan,2022,pg-13,horror,gerard johnstone,7.475,73.0
697,the book of life,2014,pg,fantasy,jorge r. gutiérrez,7.425000000000001,73.0
698,the hunger games,2012,pg-13,fantasy,gary ross,7.4,73.0
699,the untouchables,1987,r,crime,brian de palma,7.95,72.99
700,gone baby gone,2007,r,mystery,ben affleck,7.875,72.99
701,stop loss,2008,r,war,kimberly peirce,6.25,72.99
702,hot fuzz,2007,r,crime,edgar wright,8.15,72.99
703,ghost in the shell,2017,pg-13,drama,rupert sanders,5.475,72.99
704,storks,2016,pg,comedy,"nicholas stoller, doug sweetland",6.4,72.98
705,san andreas,2015,pg-13,thriller,brad peyton,5.35,72.97
706,marry me,2022,pg-13,music,kat coiro,6.0,72.96000000000001
707,high society,1956,nr,music,charles walters,7.15,72.96000000000001
708,sudden impact,1983,r,thriller,clint eastwood,5.85,72.96000000000001
709,waynes world,1992,pg-13,comedy,penelope spheeris,6.825,72.96000000000001
710,police academy,1984,r,crime,hugh wilson,5.775,72.96000000000001
711,bandits,2001,pg-13,crime,barry levinson,6.3,72.96000000000001
712,walk hard the dewey cox story,2007,r,music,jake kasdan,6.775,72.96000000000001
713,the host,2006,r,science fiction,bong joon ho,7.975,72.95
714,as above so below,2014,r,horror,john erick dowdle,4.95,72.95
715,how to train your dragon 2,2014,pg,fantasy,dean deblois,8.1,72.94
716,revenge of the pink panther,1978,pg,mystery,blake edwards,6.975,72.94
717,taken,2008,pg-13,action,pierre morel,6.55,72.92999999999999
718,sneakers,1992,pg-13,crime,phil alden robinson,7.125,72.92
719,eastern promises,2007,r,mystery,david cronenberg,8.05,72.92
720,fun with dick and jane,2005,pg-13,crime,dean parisot,5.025,72.92
721,the crow,1994,r,fantasy,alex proyas,7.699999999999999,72.91
722,knight and day,2010,pg-13,comedy,james mangold,5.55,72.91
723,the pledge,2001,r,mystery,sean penn,7.025,72.89999999999999
724,arthur and the invisibles,2006,pg,fantasy,luc besson,4.625,72.89999999999999
725,jerry maguire,1996,r,drama,cameron crowe,7.625,72.89999999999999
726,footloose,1984,pg,romance,herbert ross,5.75,72.89999999999999
727,the living daylights,1987,pg,thriller,john glen,6.6,72.89
728,a nightmare on elm street 3 dream warriors,1987,r,horror,chuck russell,6.275,72.89
729,tomb raider,2018,pg-13,fantasy,roar uthaug,5.675,72.89
730,eraser,1996,r,mystery,chuck russell,5.55,72.89
731,wreck it ralph,2012,pg,comedy,rich moore,7.725,72.89
732,insidious,2010,pg-13,horror,james wan,6.375,72.88
733,searching,2018,pg-13,mystery,aneesh chaganty,7.875,72.88
734,cloudy with a chance of meatballs,2009,pg,comedy,"phil lord, christopher miller",7.15,72.88
735,red 2,2013,pg-13,crime,dean parisot,5.55,72.88
736,this means war,2012,pg-13,romance,mcg,4.525,72.88
737,the international,2009,r,crime,tom tykwer,5.925,72.87
738,crocodile dundee,1986,pg-13,comedy,peter faiman,7.025,72.87
739,the incredible hulk,2008,pg-13,action,louis leterrier,6.425,72.87
740,serendipity,2001,pg-13,romance,peter chelsom,6.2,72.87
741,percy jackson sea of monsters,2013,pg,fantasy,thor freudenthal,4.975,72.86
742,spider man homecoming,2017,pg-13,science fiction,jon watts,7.8,72.86
743,edward scissorhands,1990,pg-13,romance,tim burton,8.0,72.86
744,ford v ferrari,2019,pg-13,action,james mangold,8.35,72.86
745,jumanji the next level,2019,pg-13,fantasy,jake kasdan,6.65,72.86
746,rv,2006,pg,romance,barry sonnenfeld,4.275,72.85000000000001
747,trolls world tour,2020,pg,music,"walt dohrn, david p. smith",6.425,72.85000000000001
748,whats love got to do with it,1993,r,music,brian gibson,7.924999999999999,72.85000000000001
749,a few good men,1992,r,drama,rob reiner,7.45,72.84
750,train to busan,2016,nr,horror,yeon sang-ho,8.049999999999999,72.84
751,the strangers,2008,r,horror,bryan bertino,5.45,72.84
752,taken 2,2012,pg-13,thriller,olivier megaton,4.825,72.83
753,the devils double,2011,r,war,lee tamahori,6.075,72.83
754,the lost world jurassic park,1997,pg-13,action,steven spielberg,6.075,72.83
755,the a team,2010,pg-13,crime,joe carnahan,5.65,72.83
756,skiptrace,2016,pg-13,mystery,renny harlin,5.025,72.82
757,ai artificial intelligence,2001,pg-13,science fiction,steven spielberg,7.075,72.82
758,insidious chapter 2,2013,pg-13,horror,james wan,5.275,72.82
759,the abyss,1989,pg-13,science fiction,james cameron,7.5,72.81
760,ice age the meltdown,2006,pg,comedy,carlos saldanha,6.25,72.81
761,match point,2005,r,romance,woody allen,7.475,72.81
762,hostel,2005,r,horror,eli roth,5.825,72.81
763,sanctum,2011,r,thriller,alister grierson,4.775,72.81
764,paranormal activity the marked ones,2014,r,horror,christopher landon,4.65,72.81
765,my big fat greek wedding,2002,pg,comedy,joel zwick,6.725,72.81
766,viva las vegas,1964,nr,music,george sidney,7.025,72.8
767,54,1998,r,music,mark christopher,4.125,72.8
768,10 cloverfield lane,2016,pg-13,horror,dan trachtenberg,7.725,72.8
769,the rock,1996,r,action,michael bay,6.75,72.8
770,kong skull island,2017,pg-13,fantasy,jordan vogt-roberts,6.75,72.78999999999999
771,madea goes to jail,2009,pg-13,crime,tyler perry,4.75,72.78
772,trolls,2016,pg,fantasy,"mike mitchell, walt dohrn",6.525,72.78
773,8 women,2002,r,mystery,françois ozon,7.050000000000001,72.78
774,la confidential,1997,r,mystery,curtis hanson,8.75,72.78
775,piranha 3d,2010,r,horror,alexandre aja,5.925,72.77
776,purple rain,1984,r,music,albert magnoli,6.475,72.77
777,jason bourne,2016,pg-13,action,paul greengrass,6.075,72.77
778,jeepers creepers,2001,r,mystery,victor salva,5.55,72.77
779,meet the fockers,2004,pg-13,comedy,jay roach,5.1,72.77
780,escape room tournament of champions,2021,pg-13,horror,adam robitel,5.55,72.76
781,detective dee and the mystery of the phantom flame,2010,pg-13,mystery,hark tsui,7.15,72.76
782,moonraker,1979,pg,thriller,lewis gilbert,6.225,72.76
783,anacondas the hunt for the blood orchid,2004,pg-13,horror,dwight h. little,4.2,72.76
784,bad boys,1995,r,thriller,michael bay,5.5,72.76
785,pokémon detective pikachu,2019,pg,action,rob letterman,6.375,72.75
786,the equalizer 2,2018,r,crime,antoine fuqua,5.925,72.75
787,heartbreak ridge,1986,r,war,clint eastwood,6.45,72.75
788,drive,2011,r,crime,nicolas winding refn,8.125,72.75
789,for your eyes only,1981,pg,thriller,john glen,6.375,72.74000000000001
790,a nightmare on elm street 4 the dream master,1988,r,horror,renny harlin,5.65,72.74000000000001
791,the hitmans bodyguard,2017,r,crime,patrick hughes,5.7250000000000005,72.74000000000001
792,ace ventura pet detective,1994,pg-13,mystery,tom shadyac,5.475,72.72999999999999
793,olympus has fallen,2013,r,thriller,antoine fuqua,5.5,72.72
794,ouija origin of evil,2016,pg-13,horror,mike flanagan,6.775,72.72
795,constantine,2005,r,horror,francis lawrence,5.925,72.72
796,spider man 2,2004,pg-13,science fiction,sam raimi,8.1,72.71
797,sideways,2004,r,romance,alexander payne,8.425,72.71
798,missing,2023,pg-13,mystery,"nicholas d. johnson, will merrick",7.5,72.71
799,seabiscuit,2003,pg-13,drama,gary ross,7.325,72.7
800,kate  leopold,2001,pg-13,fantasy,james mangold,5.575,72.69
801,angel has fallen,2019,r,thriller,ric roman waugh,5.325,72.69
802,the last dragon,1985,pg-13,music,michael schultz,6.275,72.69
803,swordfish,2001,r,crime,dominic sena,4.625,72.69
